
WordNet Id1;WordNet Id1;CosineNormWeightedJiangConrath;AncSPLCosineNormWeightedJiangConrath
14339682;10053808;0.06747492424692336;0.06747492424692336
2498620;5475134;0.002905707401936408;0.002905707401936408
12240715;9526913;0.005009737574855233;0.005009737574855233
1324305;8169677;0.0;0.0
9830926;593512;0.0;0.0
6248863;8770013;0.0;0.0
4470741;7837362;0.028606545440820863;0.028606545440820863
3594734;5231264;0.008188563328250242;0.008188563328250242
1634092;10420809;0.002905707401936408;0.002905707401936408
14319684;457228;0.07370170528092468;0.07370170528092468
3071552;922144;0.0;0.0
10404672;9910222;0.04124695356403829;0.04124695356403829
12555069;12966945;0.0;0.0
7349880;5567727;0.001157019198507192;0.001157019198507192
1762525;13338066;0.11533060010776452;0.11533060010776452
1584695;13199717;0.01992223775946833;0.01992223775946833
1456939;1136265;0.005009737574855233;0.005009737574855233
11648617;8140219;0.049771190857073044;0.049771190857073044
7954211;12775393;0.0;0.0
6409937;4025633;0.0;0.0
12667406;7731284;0.016391678474036997;0.008188563328250353
651531;13953356;0.005009737574855233;0.005009737574855233
5901410;14918380;0.005009737574855233;0.005009737574855233
3583109;3165718;0.0069461318569625785;0.0031944224798620136
3207548;9800964;0.01632170879725625;0.01632170879725625
14909319;13054211;0.019216242860075616;0.019216242860075616
7060976;1847978;0.0;0.0
15250178;14514392;0.005009737574855233;0.005009737574855233
8509442;11789589;0.0442260677209515;0.0442260677209515
3429682;9224193;0.0031944224798620136;0.0031944224798620136
8647264;13806404;0.001144404501032037;0.0
12223160;8226335;0.0;0.0
11522815;14671372;0.008188563328250242;0.008188563328250242
2854630;2324717;0.0;0.0
8549733;8170535;0.0;0.0
13681407;8679011;0.002905707401936408;0.002905707401936408
489933;13020623;0.005009737574855344;0.005009737574855344
2257985;6933546;0.0;0.0
7950295;13118707;0.057909049057798145;0.057909049057798145
1467675;5286536;0.06017931197522586;0.06017931197522586
1730429;13547380;0.0;0.0
2654425;7258109;0.001157019198507192;0.001157019198507192
8963813;4609354;0.0066451850520728994;0.0066451850520728994
1920178;10737431;0.0;0.0
224936;2917163;0.001157019198507192;0.001157019198507192
15142025;11393315;0.0;0.0
10590339;5319588;0.008188563328250242;0.008188563328250242
5647772;11421401;0.033881178790474586;0.033881178790474586
3548402;2925666;0.039749419974092204;0.039749419974092204
4030518;10579369;0.00880661729196175;0.00880661729196175
3492542;3402621;0.1316034258101908;0.1316034258101908
2108672;9865954;0.08467531361920388;0.08467531361920388
9199728;10066732;0.05630745637520218;0.05630745637520218
4308807;11884667;0.001157019198507192;0.001157019198507192
11493083;14593874;0.012174849043367075;0.012174849043367075
3553;4765355;0.2800742742273574;0.2800742742273574
2034661;2806088;0.057491200268539266;0.057491200268539266
6494016;14634232;0.010968661971441085;0.010968661971441085
1993400;2129837;0.0;0.0
14810032;9536363;0.03174444504752949;0.03174444504752949
6063417;10821699;0.0;0.0
583747;1830799;0.005009737574855233;0.005009737574855233
1008271;5852125;0.047690358049038095;0.047690358049038095
5041165;12362668;0.0;0.0
9996784;14452151;5.533240494042246E-4;0.0
10937364;1364162;0.03789993432682903;0.03789993432682903
2961225;15297069;0.0;0.0
14418395;13981137;0.19706425555309004;0.19706425555309004
1807701;3277149;0.0;0.0
7056764;9479238;0.0;0.0
3899933;3736809;0.039749419974092204;0.039749419974092204
11237868;3011741;0.00880661729196175;0.00880661729196175
14297870;2532918;0.004625399407177544;0.004625399407177544
6703632;7130183;0.07847538216844352;0.07847538216844352
7518261;5498460;0.00772276891282031;0.00772276891282031
11374589;1502262;0.0;0.0
11918631;1706401;0.0;0.0
9431902;6612649;0.0;0.0
12163456;851994;0.013817553052697606;0.013817553052697606
9040475;8276342;0.046154377505466804;0.046154377505466804
9129062;3029197;0.0066451850520728994;0.0066451850520728994
9498697;7009640;0.005009737574855233;0.005009737574855233
4340750;14196543;0.012743250972188647;0.012743250972188647
4073547;10564098;0.026113069638703523;0.026113069638703523
1941670;13418219;0.015516470231659918;0.015516470231659918
7749095;13904011;7.535994651786115E-5;0.0
11443173;7818277;0.008188563328250242;0.008188563328250242
13618076;7861334;7.535994651786115E-5;0.0
2687423;2443015;0.008806617291961638;0.008806617291961638
5197797;14962521;0.005009737574855233;0.005009737574855233
15280497;8821187;0.005236092610774179;0.002905707401936408
13203708;8650507;0.0;0.0
6254669;12306270;0.08751022941217823;0.08751022941217823
9931989;12545429;0.01992223775946833;0.01992223775946833
8924560;5482328;0.0031944224798621246;0.0031944224798621246
6342362;2853745;0.0023761552103654937;0.0
273877;6880533;0.022925179730607814;0.015516470231659918
7795133;10242791;0.048042074066946716;0.048042074066946716
799125;6155891;0.034118173289808706;0.034118173289808706
10805638;13703679;0.002905707401936408;0.002905707401936408
3457332;13800801;0.005236092610774179;0.002905707401936408
4104147;345454;0.001157019198507192;0.001157019198507192
5643722;9982152;0.001157019198507192;0.001157019198507192
12558230;5162807;0.0;0.0
5920159;4462707;0.0;0.0
13054211;4496614;0.0;0.0
12086192;5682798;0.0;0.0
7483782;6292973;0.005009737574855344;0.005009737574855344
2077923;9926656;0.08828439741195271;0.08828439741195271
767826;9767592;0.006232613783587526;0.006232613783587526
14503528;9020792;0.0;0.0
15158691;13267687;0.005009737574855233;0.005009737574855233
4274110;9901642;0.00880661729196175;0.00880661729196175
7700348;5675905;0.012237390297356154;0.010397114661032547
10156425;6081602;0.0;0.0
4064213;3363059;0.039749419974092204;0.039749419974092204
4292221;106104;0.0;0.0
11677485;2373336;0.10799361352741732;0.10799361352741732
3797182;1667778;0.01632170879725625;0.01632170879725625
7959943;462383;0.03359822532067869;0.03359822532067869
12934479;14333433;0.001157019198507192;0.001157019198507192
905742;6515827;0.025094319940431653;0.025094319940431653
3995661;3857291;0.10876150682087338;0.10876150682087338
8966820;13644165;0.0;0.0
10103921;802238;0.016728479935017915;0.016728479935017915
2469344;11035132;0.01632170879725625;0.01632170879725625
14892405;6913768;0.029733395021899978;0.029733395021899978
6946199;3323703;0.05922792682537403;0.05922792682537403
8218004;7893642;0.005009737574855233;0.005009737574855233
10168012;13312329;0.005236092610774179;0.002905707401936408
2558860;13859512;0.007474877075733688;0.004625399407177544
204334;2607201;0.0;0.0
10405107;2926727;0.03712410990760817;0.03712410990760817
7837002;15227133;7.535994651786115E-5;0.0
2665985;7988010;0.0;0.0
5306604;14941087;0.031660824637780194;0.0031944224798620136
14946424;7688757;0.060785672842023186;0.060785672842023186
14385818;12092127;0.005009737574855233;0.005009737574855233
15155220;2458675;0.039863878047444734;0.039863878047444734
2141713;6311160;0.012743250972188647;0.012743250972188647
9753792;14955776;0.0031944224798621246;0.0031944224798621246
12459882;9994943;0.04353630833398514;0.04353630833398514
3503567;2682407;0.039749419974092315;0.039749419974092315
8484239;7142365;0.005009737574855233;0.005009737574855233
14373246;14405621;0.005009737574855233;0.005009737574855233
3500971;64789;0.0;0.0
11115785;7289358;0.0;0.0
3916289;14527171;0.009106651363371299;0.009106651363371299
7857731;12338796;0.0031944224798620136;0.0031944224798620136
9785659;8352473;0.0;0.0
5185921;14041763;0.005009737574855233;0.005009737574855233
9361816;4359124;0.0066451850520728994;0.0066451850520728994
10167152;12771890;0.01992223775946833;0.01992223775946833
10775003;2007161;0.0;0.0
8365344;10199251;0.014835998036923037;0.014835998036923037
9331535;4234969;0.0031944224798621246;0.0031944224798621246
3131431;11154857;0.00880661729196175;0.00880661729196175
2710201;4731925;0.0;0.0
9700964;6336363;0.046158066596501124;0.027734434146383435
4735711;10785869;0.0;0.0
10673296;2760658;0.00880661729196175;0.00880661729196175
10726233;3250847;0.026113069638703523;0.026113069638703523
7533607;14854764;0.005009737574855344;0.005009737574855344
9068921;7612632;0.03441679807002451;0.03441679807002451
14551822;6805962;0.005009737574855344;0.005009737574855344
14558801;13390040;0.005009737574855344;0.005009737574855344
3132438;1354149;0.0;0.0
9926246;12433081;0.021774303979619103;0.021774303979619103
6453324;2413484;0.0;0.0
9946814;9984047;0.04124695356403829;0.04124695356403829
13718574;14363785;0.010968661971441085;0.010968661971441085
4030161;11519121;0.0031944224798620136;0.0031944224798620136
5344350;788632;0.019272233112568093;0.019272233112568093
3923692;3101156;0.2564385952412299;0.2564385952412299
9301625;9870746;0.0066451850520728994;0.0066451850520728994
14748765;9339512;0.012654007517322596;0.0031944224798620136
14086143;8220714;0.1697870263309017;0.1697870263309017
9069415;13998395;0.0;0.0
7479926;10758121;0.0;0.0
10827873;1232978;0.0;0.0
15292260;12672083;0.0;0.0
5606429;13047216;0.0;0.0
5551711;8407839;0.00772276891282031;0.00772276891282031
9654259;10778044;0.0412469535640384;0.0412469535640384
12807251;11752798;0.08148672423406222;0.08148672423406222
12698774;10127420;0.01992223775946833;0.01992223775946833
2046939;9568643;0.0;0.0
7359377;7362075;0.21208947679518186;0.21208947679518186
3230785;833119;0.0;0.0
4811767;11174563;0.0;0.0
7426732;13931765;0.010968661971441085;0.010968661971441085
685675;4428382;0.0;0.0
5328115;9709531;0.018310127596075754;0.018310127596075754
2051701;13747469;0.005009737574855233;0.005009737574855233
13833760;11031995;3.412983094269739E-4;0.0
3785499;13445479;0.012174849043367075;0.012174849043367075
10979079;14943814;0.012174849043367075;0.012174849043367075
7934678;10501908;0.010883061479705414;0.0031944224798620136
3415749;13431569;0.0031944224798620136;0.0031944224798620136
3701191;14344997;0.001157019198507192;0.001157019198507192
13477023;1924590;0.009106651363371299;0.009106651363371299
12804621;1033024;0.005009737574855233;0.005009737574855233
1119401;6133935;0.005009737574855344;0.005009737574855344
3154073;6594376;0.17569913753566002;0.17569913753566002
7924655;3795580;0.053528143196870936;0.053528143196870936
324699;7674393;0.005009737574855233;0.005009737574855233
3026626;15083974;0.0031944224798620136;0.0031944224798620136
7284554;13677889;0.015516470231659918;0.015516470231659918
10255459;2638835;0.0;0.0
7353075;9347116;0.02352982215562316;0.001157019198507192
5850212;8627665;0.0;0.0
1735439;12704636;0.0;0.0
10959857;7024607;0.0;0.0
11037157;3124700;0.06751130454891574;0.06751130454891574
6626183;3644532;0.039749419974092204;0.039749419974092204
15022389;12039743;0.03174444504752949;0.03174444504752949
5670615;3527930;0.0;0.0
988893;1899367;0.001157019198507192;0.001157019198507192
9978697;2835915;0.00880661729196175;0.00880661729196175
7590068;11175040;0.010883061479705414;0.0031944224798621246
14472526;5684249;0.097208236558605;0.091312955538982
3827284;1880355;0.0;0.0
5127959;6411883;0.0;0.0
14451189;11282154;0.0;0.0
14330727;13741797;0.005009737574855344;0.005009737574855344
15037877;11972291;0.0031944224798621246;0.0031944224798621246
2642935;3896628;0.001157019198507192;0.001157019198507192
14149167;6290051;0.005009737574855344;0.005009737574855344
11255085;6816555;0.0;0.0
12901565;14320984;0.001157019198507192;0.001157019198507192
10665006;3156606;0.00880661729196175;0.00880661729196175
3958227;5757049;0.001157019198507192;0.001157019198507192
3301291;10290541;0.00880661729196175;0.00880661729196175
5384817;11069534;0.0031944224798621246;0.0031944224798621246
3115400;5293773;0.0031944224798620136;0.0031944224798620136
12475035;6564887;0.001157019198507192;0.001157019198507192
6582085;14459185;0.010968661971441085;0.010968661971441085
4692787;9033936;0.0;0.0
6351613;7517869;0.0491040244687696;0.0491040244687696
2249673;11733424;0.09261971231094757;0.09261971231094757
13678145;6678506;0.005009737574855233;0.005009737574855233
7875267;1380754;0.0031944224798620136;0.0031944224798620136
10806841;4906923;0.05580653669579094;0.05580653669579094
13548350;5533948;0.0031944224798620136;0.0031944224798620136
13438088;9774783;0.09008757910092702;0.09008757910092702
3403873;2979186;0.0066451850520728994;0.0066451850520728994
3934998;14438898;0.0;0.0
11865071;9691994;0.05212723084433857;0.05212723084433857
3000966;6876309;0.030292334530958476;0.030292334530958476
6788007;12704343;0.0023761552103653827;0.0
7379852;7555775;0.005009737574855233;0.005009737574855233
1578575;14800277;0.08811171779279381;0.08811171779279381
949134;12215824;0.016728479935017915;0.016728479935017915
7947789;9214422;0.0;0.0
457228;12236546;0.010397114661032547;0.010397114661032547
527198;1601694;0.002905707401936408;0.002905707401936408
9726621;7933652;0.0592060636113757;0.02079914088417989
3533392;222376;0.0;0.0
3129636;14590975;0.008188563328250242;0.008188563328250242
1498699;10934758;0.01992223775946833;0.01992223775946833
11767196;5461179;0.0;0.0
10197182;4847482;0.0723287192130212;0.0723287192130212
3651265;7306680;0.0;0.0
11186911;9830080;0.04124695356403829;0.04124695356403829
4185656;12026981;0.00880661729196175;0.00880661729196175
14827346;8279184;0.010968661971441085;0.010968661971441085
14373057;536964;0.08053549036129515;0.08053549036129515
14322699;14149773;0.07584293145585586;0.07584293145585586
11835806;12224140;0.0;0.0
13759773;1359762;0.001157019198507192;0.001157019198507192
10411356;8720037;0.013329360690211955;0.013329360690211955
1586791;8021464;0.049771190857073044;0.049771190857073044
2158066;7900734;0.012654007517322596;0.0031944224798620136
3170292;8249608;0.0;0.0
9123281;6677974;0.0;0.0
8989031;8089205;0.0;0.0
11669335;5321144;0.057035771018828174;0.057035771018828174
6825996;6885389;0.18576502732197786;0.18576502732197786
4017571;8661277;0.006645185052072788;0.006645185052072788
11452750;3929091;0.0031944224798620136;0.0031944224798620136
8369220;9850974;0.0;0.0
13764764;1496944;0.005009737574855233;0.005009737574855233
1245159;14620066;0.010968661971441085;0.010968661971441085
9641757;4702127;0.07474174666396916;0.07474174666396916
4488202;14316714;0.011605943336734481;0.011605943336734481
9994673;14382766;0.001157019198507192;0.001157019198507192
13764086;13759558;0.32803478738015257;0.32803478738015257
2338029;9308572;0.001157019198507192;0.001157019198507192
68333;12635955;0.001157019198507192;0.001157019198507192
477268;6670521;0.022355361795137196;0.022355361795137196
13053608;13949576;0.0;0.0
120202;6868709;0.015516470231660029;0.015516470231660029
1932936;705580;0.004625399407177433;0.004625399407177433
13087625;11118362;0.1620409361698042;0.1620409361698042
14900963;11965962;0.008188563328250242;0.008188563328250242
12880799;9267490;0.0066451850520728994;0.0066451850520728994
10776141;9691729;0.23951951614132028;0.23951951614132028
1997119;6734322;0.0;0.0
1024968;13971065;0.042495781362984486;0.042495781362984486
389043;14973585;0.005009737574855233;0.005009737574855233
11924014;1293167;0.0;0.0
13663694;14908683;0.009320331597765907;0.00772276891282031
3051540;3687306;0.2823206576931966;0.2823206576931966
11186911;13627681;0.0;0.0
3856465;1108150;0.0;0.0
2145910;13126684;0.00880661729196175;0.00880661729196175
1138670;8823728;0.02605014712448528;0.02605014712448528
6803954;13888491;0.027531888113678682;0.027531888113678682
8814664;4752734;0.0;0.0
11733548;5538494;0.0031944224798620136;0.0031944224798620136
9521157;14920728;0.0013186551347947884;0.0
683470;12994711;0.0;0.0
8759420;6716796;0.0;0.0
15140190;3713556;0.005009737574855344;0.005009737574855344
10643095;2088992;0.01992223775946833;0.01992223775946833
11533212;8733563;0.0066451850520728994;0.0066451850520728994
3299261;10674471;0.006645185052072788;0.006645185052072788
5042871;2733075;0.010397114661032547;0.010397114661032547
6749594;2079170;0.005009737574855233;0.005009737574855233
1880813;4070003;0.00880661729196175;0.00880661729196175
3747508;9617508;0.03712410990760828;0.03712410990760828
9422048;4733118;0.0;0.0
505238;878926;0.09849825435600423;0.09849825435600423
4172776;9020961;0.0066451850520728994;0.0066451850520728994
340989;4124370;0.0;0.0
7585557;10997997;0.010883061479705414;0.0031944224798620136
7473332;9793141;0.0;0.0
11201941;1224828;0.0;0.0
10837567;2066707;0.0806250174179165;0.0806250174179165
8953151;7527817;0.001157019198507192;0.001157019198507192
697024;12317487;0.005009737574855233;0.005009737574855233
3787904;1910252;0.00880661729196175;0.00880661729196175
1226837;12262553;0.009106651363371299;0.009106651363371299
11704620;6017053;0.0;0.0
4050066;8626947;0.01829898850822087;0.01829898850822087
866882;7349069;0.0013193959017584467;0.0
9808794;4439039;0.00880661729196175;0.00880661729196175
12880462;9599891;0.0;0.0
4213626;15238169;0.035879842653214866;0.035879842653214866
6818317;12303349;0.005009737574855233;0.005009737574855233
9900284;2566834;0.07058375325014965;0.07058375325014965
1458105;7591813;0.0031944224798620136;0.0031944224798620136
4226826;5845888;0.0;0.0
12388989;8253141;0.001157019198507192;0.001157019198507192
10743124;392709;0.001157019198507192;0.001157019198507192
8851500;14739271;0.0031944224798620136;0.0031944224798620136
2647144;5761277;0.005009737574855233;0.005009737574855233
797723;4201064;0.0;0.0
9328746;13778827;0.011763822568217508;0.001157019198507192
6222959;9145083;0.001157019198507192;0.001157019198507192
655878;14419164;0.03174444504752949;0.03174444504752949
4205192;3436290;0.039749419974092315;0.039749419974092315
4345288;10983172;0.022296730072920656;0.022296730072920656
9210236;3351262;0.013329360690211955;0.013329360690211955
11853356;222939;0.001157019198507192;0.001157019198507192
14684607;5952979;0.015516470231660029;0.015516470231660029
2769290;7643474;0.008188563328250242;0.008188563328250242
11359037;8948155;0.006645185052072788;0.006645185052072788
7290905;13524612;0.0384310959502715;0.0384310959502715
8678783;2236896;0.061113034054305904;0.061113034054305904
8925700;2497983;0.0;0.0
11299030;7459363;0.0;0.0
7711080;13072209;0.0031944224798620136;0.0031944224798620136
9852081;4199027;0.07261477511633785;0.07261477511633785
10070219;10157128;0.05602552181949716;0.05602552181949716
14475273;7613671;7.535994651786115E-5;0.0
9531955;9895138;0.0;0.0
2088466;9695257;0.01992223775946833;0.01992223775946833
6790042;5364905;0.001157019198507192;0.001157019198507192
13902229;2446352;0.0;0.0
9802050;5137557;0.007722768912820199;0.007722768912820199
9918248;10301261;0.31092296504762107;0.31092296504762107
13618180;5640433;0.044885559210900206;0.044885559210900206
11101986;4022332;0.01632170879725625;0.01632170879725625
4728999;12825721;0.0;0.0
1128806;7871720;7.535994651786115E-5;0.0
5951180;6510271;0.005009737574855233;0.005009737574855233
7178337;6648207;0.11073420404984624;0.11073420404984624
570366;13413986;0.005009737574855233;0.005009737574855233
4898804;2752039;0.001157019198507192;0.001157019198507192
2148698;11512818;0.010397114661032547;0.010397114661032547
8745513;8225853;0.0;0.0
4655829;869583;0.04910402446876949;0.04910402446876949
9712967;6897474;0.0;0.0
11566230;6103746;0.04600394981845379;0.04600394981845379
2687682;4323645;0.039749419974092204;0.039749419974092204
2401661;2950482;0.0;0.0
13901321;5377833;0.0;0.0
7830841;9518145;7.535994651786115E-5;0.0
15223574;6389553;0.1039560025525027;0.1039560025525027
4307767;14036043;0.0;0.0
2868870;15095237;0.0031944224798621246;0.0031944224798621246
9847267;4046590;0.03288702938942334;0.03288702938942334
3151916;2830596;0.005042779120364549;0.0031944224798621246
12344483;7929351;0.00880661729196175;0.00880661729196175
11635433;2815478;0.00880661729196175;0.00880661729196175
7038400;12019375;0.002905707401936408;0.002905707401936408
2344408;11111194;0.01992223775946833;0.01992223775946833
3915900;7888709;0.0069461318569625785;0.0031944224798621246
6622595;13557451;0.018458808989358144;0.018458808989358144
15188852;8941681;0.0;0.0
10670310;8464098;0.0;0.0
14773989;12577000;0.005009737574855233;0.005009737574855233
10286749;9709531;0.1847139418585787;0.04124695356403829
13640050;3165616;0.002905707401936408;0.002905707401936408
9703932;14138691;0.00772276891282031;0.00772276891282031
