
SNOMED Id1;SNOMED Id1;CosineNormWeightedJiangConrath;AncSPLCosineNormWeightedJiangConrath
356415;88398;0.0;0.0
346912;7684;0.014709609194688222;0.0
266942;230152;9.061978907007884E-4;9.061978907007884E-4
237675;52896;0.34987792456651134;0.34987792456651134
162225;342633;0.004882390002040604;0.004882390002040604
171645;60964;0.0;0.0
284124;28527;0.011231829618629341;9.061978907007884E-4
2819;270376;0.002275945333942153;0.002275945333942153
260912;312328;0.08331438887616094;0.021797497205280125
314601;74654;0.0;0.0
133661;39758;0.0;0.0
61731;39758;0.0;0.0
346913;230361;9.061978907007884E-4;9.061978907007884E-4
281852;162350;0.01310944168892969;0.01310944168892969
290161;201092;0.0;0.0
31403;55663;0.009984930491088173;0.009984930491088173
125831;108064;0.0036231491735688737;0.0036231491735688737
248175;12404;0.08402007175879289;0.08402007175879289
342114;353736;0.0036231491735688737;0.0036231491735688737
132265;350377;0.0;0.0
248839;216022;9.061978907007884E-4;9.061978907007884E-4
28472;96288;0.02169050752146673;0.006050046905448081
119661;326209;0.0;0.0
316855;260293;0.012789648815959564;9.061978907007884E-4
79656;178389;0.10454173084793905;0.10454173084793905
42170;253845;0.02174309041878597;0.02174309041878597
29040;229061;0.0;0.0
113322;237514;0.0036231491735688737;0.0036231491735688737
281294;77444;0.01310944168892969;0.01310944168892969
307020;146750;0.0036231491735688737;0.0036231491735688737
47838;113507;0.0;0.0
268538;35234;0.0;0.0
71405;263802;0.10598411918002726;0.10598411918002726
21388;84915;0.0;0.0
141154;22914;9.061978907007884E-4;9.061978907007884E-4
216858;36686;9.061978907007884E-4;9.061978907007884E-4
171362;231081;0.0036231491735688737;0.0036231491735688737
26045;105168;9.061978907007884E-4;9.061978907007884E-4
301881;125808;0.036580033975465165;0.031527589994224114
143504;77545;0.0;0.0
46989;219806;0.03145488655673678;0.03145488655673678
161093;274517;0.0;0.0
294689;351018;0.10291707731966138;0.06777139693535139
60296;208440;0.0;0.0
287374;12191;0.0;0.0
63636;275998;0.0;0.0
344843;107123;0.0;0.0
195139;70618;0.0;0.0
328003;190905;0.0;0.0
246786;355950;0.0;0.0
170909;187370;0.06142924469502553;0.01693373620510752
295365;80468;0.0;0.0
41505;144739;0.06218348543353058;0.06218348543353058
32552;82359;0.01450002973106479;0.009219663747059625
283021;115428;0.0;0.0
180609;202459;0.002275945333942153;0.002275945333942153
227231;60029;0.0036231491735688737;0.0036231491735688737
80058;31062;0.0;0.0
265221;2531;0.04623200853297893;0.04623200853297893
38828;42302;0.002275945333942153;0.002275945333942153
336906;287224;0.0036231491735688737;0.0036231491735688737
184445;168940;0.021204715323013712;0.004882390002040604
286673;350085;0.035172091745233836;0.035172091745233836
120615;150030;0.0036231491735688737;0.0036231491735688737
83230;139094;0.00605004690544797;0.00605004690544797
266620;229558;0.012385023010982654;0.012385023010982654
24164;111869;0.0;0.0
291134;223216;0.009219663747059625;0.009219663747059625
230745;53412;0.01688177011563763;0.01688177011563763
54158;317967;9.061978907007884E-4;9.061978907007884E-4
347184;209998;0.0778457509859799;0.0778457509859799
345742;354605;0.0;0.0
102001;62767;0.15406454879934528;0.04976002694122994
191162;70723;0.00814592965756089;0.00814592965756089
339657;130904;9.061978907007884E-4;9.061978907007884E-4
297724;120860;0.0;0.0
143621;112672;9.061978907007884E-4;9.061978907007884E-4
98682;147615;0.14037402087938133;0.14037402087938133
192007;335267;0.0;0.0
293277;48378;0.14544926771582467;0.01995793971643789
115913;353000;9.061978907007884E-4;9.061978907007884E-4
148447;270995;0.0;0.0
214488;73892;0.18842840941761607;0.18842840941761607
255671;74178;0.00605004690544797;0.00605004690544797
357095;331921;0.0036231491735688737;0.0036231491735688737
76197;269747;0.00814592965756089;0.00814592965756089
250872;305527;0.039568206613739165;0.039568206613739165
164671;73923;9.061978907007884E-4;9.061978907007884E-4
81160;42327;0.01310944168892969;0.01310944168892969
303825;309515;0.03832344935967391;0.03832344935967391
286892;57680;0.16091459806419006;0.16091459806419006
179605;113017;9.061978907007884E-4;9.061978907007884E-4
339114;141603;0.05287981066777325;0.01948188454389832
62362;154222;0.0;0.0
277916;36603;0.009219663747059625;0.009219663747059625
261261;310471;0.05196544191570074;0.05196544191570074
62858;184582;0.0;0.0
235930;252513;9.061978907007884E-4;9.061978907007884E-4
168968;219176;0.04505119146152037;0.04505119146152037
109316;294605;9.061978907007884E-4;9.061978907007884E-4
148252;232144;0.025212233427694963;0.025212233427694963
351118;26573;9.061978907007884E-4;9.061978907007884E-4
97308;50486;0.0;0.0
321391;106018;9.061978907007884E-4;9.061978907007884E-4
243864;207735;0.0;0.0
312475;267120;9.061978907007884E-4;9.061978907007884E-4
142348;310308;0.022931023623503743;0.021797497205280125
50683;203750;0.012385023010982654;0.012385023010982654
164011;41138;0.006050046905448081;0.006050046905448081
61290;187060;0.0071345437033396575;0.0071345437033396575
149230;82555;0.0036231491735688737;0.0036231491735688737
109841;106942;0.0;0.0
63824;154142;0.0;0.0
74174;147747;0.016881770115637518;0.016881770115637518
241756;221407;0.004882390002040604;0.004882390002040604
186072;297310;0.00605004690544797;0.00605004690544797
36689;145071;0.0;0.0
346171;74242;0.0;0.0
227883;136169;0.0;0.0
8658;302756;0.0;0.0
241190;51780;0.032451006290271756;0.032451006290271756
238786;105948;0.2631533798735215;0.2631533798735215
121767;182082;0.0;0.0
103247;267958;0.15084668406888102;0.15033528853735745
252177;84364;0.0;0.0
233033;110999;0.005766555604944101;0.0
164290;231907;0.024331560237136673;0.024331560237136673
1055;183185;0.018992437083026892;0.018992437083026892
351413;169228;9.061978907007884E-4;9.061978907007884E-4
283667;143227;0.12632399147665097;0.12632399147665097
242914;103488;0.016310179067006048;0.016310179067006048
80770;324430;0.004882390002040604;0.004882390002040604
57077;20747;0.0;0.0
282263;78414;0.09201505023973777;0.05854789009573069
130744;102349;0.09380623915608255;0.09380623915608255
86336;114043;9.061978907007884E-4;9.061978907007884E-4
2914;188648;0.0;0.0
5854;329923;0.0;0.0
266944;27708;9.061978907007884E-4;9.061978907007884E-4
319712;205878;0.06488868196966069;0.06488868196966069
143184;329774;0.0;0.0
306035;272123;0.0;0.0
30807;83337;0.0;0.0
160095;179169;9.061978907007884E-4;9.061978907007884E-4
215501;334735;0.0;0.0
234701;24443;9.061978907007884E-4;9.061978907007884E-4
201040;75937;0.016310179067005937;0.016310179067005937
87409;40494;0.0036231491735688737;0.0036231491735688737
262671;22008;9.061978907007884E-4;9.061978907007884E-4
260351;258732;0.13298493204912698;0.06474115735436259
297980;163747;0.0036231491735688737;0.0036231491735688737
253229;241172;0.0;0.0
176241;349451;9.061978907007884E-4;9.061978907007884E-4
16540;143004;0.0;0.0
180817;74157;0.0;0.0
168615;10449;0.026238027045711543;0.026238027045711543
173005;247453;0.0;0.0
200290;57291;0.0;0.0
350310;231749;0.024126981486675803;0.024126981486675803
236234;327461;9.061978907007884E-4;9.061978907007884E-4
273670;65321;0.00814592965756089;0.00814592965756089
100004;80868;0.009219663747059625;0.009219663747059625
143033;107232;0.0;0.0
225021;74082;0.01693373620510752;0.01693373620510752
158844;195346;0.002275945333942153;0.002275945333942153
191977;350467;9.061978907007884E-4;9.061978907007884E-4
240689;266604;0.06102543530032045;0.06102543530032045
239707;90664;0.0036231491735688737;0.0036231491735688737
152051;326351;0.0;0.0
34129;185914;0.0;0.0
281522;35689;0.0071345437033396575;0.0071345437033396575
176989;281429;0.0;0.0
237398;221648;0.04066490456401051;0.04066490456401051
2565;117095;0.0;0.0
320494;297314;0.09745022242059942;0.09413779884021423
182732;23953;9.061978907007884E-4;9.061978907007884E-4
184724;146424;0.0;0.0
137494;313323;9.061978907007884E-4;9.061978907007884E-4
320610;298319;0.016881770115637518;0.016881770115637518
67695;74784;0.0;0.0
12983;231124;0.04292377249414159;0.04292377249414159
176570;85127;0.0;0.0
167464;306827;9.061978907007884E-4;9.061978907007884E-4
17473;321126;9.061978907007884E-4;9.061978907007884E-4
111948;291219;0.0;0.0
296787;1151;0.0;0.0
286570;247849;0.0;0.0
18036;327032;0.009219663747059625;0.009219663747059625
74278;283447;9.061978907007884E-4;9.061978907007884E-4
30968;31910;0.0;0.0
173184;260495;0.0;0.0
153865;61991;0.002275945333942153;0.002275945333942153
25603;238355;0.051234897843838945;0.051234897843838945
62369;88084;0.006050046905448081;0.006050046905448081
96559;274260;0.020872975959107642;0.020872975959107642
93569;76154;0.0;0.0
109320;27955;0.0036231491735688737;0.0036231491735688737
253290;117830;0.025212233427694963;0.025212233427694963
250380;80077;0.0;0.0
98678;118384;0.004882390002040604;0.004882390002040604
305423;131439;0.01693373620510752;0.01693373620510752
219517;233607;0.0;0.0
288194;31567;0.0;0.0
262202;286366;0.00814592965756089;0.00814592965756089
350235;5018;0.02411903327004916;9.061978907007884E-4
274060;356152;9.061978907007884E-4;9.061978907007884E-4
127596;99414;0.08443160153698637;0.08443160153698637
133915;309598;0.024119033270049273;9.061978907007884E-4
328032;43802;0.0;0.0
295590;24779;0.018489142893098;0.0036231491735688737
136984;94838;0.002275945333942153;0.002275945333942153
263936;160994;0.0;0.0
93102;346436;0.0;0.0
242217;184775;0.0036231491735688737;0.0036231491735688737
337745;36019;0.0;0.0
137370;278457;0.01723234551657249;0.016933736205107408
58964;304676;0.040745421350272926;0.040745421350272926
44718;274283;0.0;0.0
131041;78072;0.017434523440222227;0.017434523440222227
286149;124584;0.0;0.0
262366;270236;0.03152220276604145;0.03152220276604145
276724;105625;0.0;0.0
147765;231369;0.0;0.0
12904;335275;0.0;0.0
60090;207275;9.061978907007884E-4;9.061978907007884E-4
85054;42177;0.015104277694238943;0.015104277694238943
46639;182320;0.02336643940517058;0.02336643940517058
121323;215986;0.0071345437033396575;0.0071345437033396575
191148;335580;0.03145488655673678;0.03145488655673678
32299;209323;0.03719589387339017;0.03719589387339017
113609;334898;0.024331560237136785;0.024331560237136785
122116;303982;0.09673109428653759;0.09673109428653759
91160;281160;0.031456929582290405;0.031456929582290405
80255;282205;0.0;0.0
308818;276886;0.006050046905448081;0.006050046905448081
202530;147001;0.1750948508682283;0.10066008143077287
233121;130983;0.0;0.0
187596;52693;9.061978907007884E-4;9.061978907007884E-4
146725;256684;0.0;0.0
109090;123162;0.0;0.0
58208;87257;0.002275945333942153;0.002275945333942153
4988;352570;0.011625579178866752;0.011625579178866752
25066;266335;0.0;0.0
49134;133081;0.0;0.0
19913;152275;0.005766555604944101;0.0
316058;67791;0.017622753644698896;0.015883807974680364
61429;350874;0.02742821857866351;0.02742821857866351
228370;236273;0.08730402951951666;0.07859089474390657
270890;291974;0.0;0.0
26880;79054;0.006050046905448081;0.006050046905448081
91062;135009;0.08998069523056862;0.02451706839660528
19883;172944;0.009219663747059625;0.009219663747059625
48235;186087;0.06409945089669178;0.06409945089669178
108830;34927;0.0;0.0
280043;293740;0.0;0.0
351199;162740;9.061978907007884E-4;9.061978907007884E-4
115222;263973;0.0647488123639991;0.0647488123639991
255837;43673;0.02562420292077161;0.02562420292077161
110255;205142;0.0;0.0
118807;100242;0.0681472054895117;0.0681472054895117
342152;96045;0.0;0.0
197001;159418;0.0;0.0
15251;51726;0.0036231491735688737;0.0036231491735688737
45372;74877;0.0;0.0
324110;307444;0.05394868695256805;0.036084366795897105
182034;277576;0.13589850648399115;0.12221414451822687
28112;262;0.0;0.0
321484;228574;0.0036231491735688737;0.0036231491735688737
300660;331143;0.1858829719385533;0.1858829719385533
250014;284551;0.11908690311029091;0.10432813103387462
256487;258928;0.0;0.0
264805;198262;0.0;0.0
89239;132842;0.004882390002040604;0.004882390002040604
125704;38728;0.0;0.0
226455;181435;0.05401207113943718;0.05401207113943718
98541;266721;0.023256693696264596;0.018032046684795744
266662;190560;0.0767226267012856;0.026968254265886227
247455;278657;0.10138512845271841;0.10138512845271841
302083;38298;0.024331560237136673;0.024331560237136673
36831;1310;9.061978907007884E-4;9.061978907007884E-4
272577;177101;0.042017718171038054;0.042017718171038054
231159;282691;9.061978907007884E-4;9.061978907007884E-4
256582;229554;0.03430438367925848;0.03430438367925848
174326;256841;0.0036231491735688737;0.0036231491735688737
349797;99509;9.061978907007884E-4;9.061978907007884E-4
99231;345411;0.009984930491088173;0.009984930491088173
167667;308174;0.0;0.0
120290;211964;0.0;0.0
29632;233537;0.0;0.0
42995;70087;0.06818852493069805;0.03145488655673678
321346;272687;0.02485746329622629;0.02485746329622629
266184;140291;0.0;0.0
255861;211913;0.002275945333942153;0.002275945333942153
294686;6430;0.0;0.0
114372;243667;0.004882390002040604;0.004882390002040604
231723;334724;0.002275945333942153;0.002275945333942153
247121;216399;0.002275945333942153;0.002275945333942153
272796;313423;0.0036231491735688737;0.0036231491735688737
323795;89091;0.0;0.0
131106;274201;0.061916586880251256;0.009219663747059625
301531;164875;0.0;0.0
185304;223717;0.0;0.0
334811;295593;0.09356779803757709;0.025627365300113558
25717;67010;0.10919629259908226;0.09145163814975776
34992;22146;0.012385023010982654;0.012385023010982654
144349;30991;0.0;0.0
235152;110850;0.01688177011563763;0.01688177011563763
167040;218257;0.13239284440906063;0.13239284440906063
219044;163643;0.0;0.0
155594;262960;0.011625579178866752;0.011625579178866752
260701;151286;0.08564928723703313;0.02562420292077161
76646;147315;0.049608882143096555;0.04505119146152037
32862;95754;0.0;0.0
146005;297519;0.0;0.0
173789;317992;0.0;0.0
317902;259275;0.17483677958273858;0.15434921284691716
218384;1725;0.00814592965756089;0.00814592965756089
355337;198520;0.015711818580190662;0.0
172680;36310;0.0;0.0
181271;312003;0.0;0.0
200419;21527;0.009219663747059625;0.009219663747059625
4144;344498;0.0036231491735688737;0.0036231491735688737
16511;61020;0.01688177011563763;0.01688177011563763
320269;133761;0.006050046905448081;0.006050046905448081
196832;126307;0.0;0.0
103374;303685;0.0;0.0
287348;174696;0.002275945333942042;0.002275945333942042
164566;257940;0.15283745576393404;0.03981957263986746
133393;320777;0.0;0.0
276761;285051;0.0;0.0
150460;62772;0.00814592965756089;0.00814592965756089
