
GO Id1;GO Id1;CosineNormWeightedJiangConrath;AncSPLCosineNormWeightedJiangConrath
GO:0023021;GO:0002578;0.35040666134549103;0.2427332541805297
GO:0021904;GO:0062206;0.0;0.0
GO:0072517;GO:0048756;0.0;0.0
GO:0034142;GO:1905146;0.04654884360867051;0.04654884360867051
GO:0034592;GO:0032798;0.05960066327706226;0.05960066327706226
GO:0045514;GO:0019121;0.0;0.0
GO:1903303;GO:0000746;0.038069053265196384;0.018620810416415168
GO:2000836;GO:0000055;0.05565243125006558;0.0019093682610994422
GO:0071369;GO:0070840;0.0;0.0
GO:0032089;GO:0006168;0.0;0.0
GO:0019353;GO:1990888;0.0012931823312720692;0.0012931823312720692
GO:0004338;GO:0021854;0.0;0.0
GO:0046465;GO:0047746;0.0012931823312720692;0.0012931823312720692
GO:0070698;GO:0089700;0.0;0.0
GO:0021518;GO:2001126;0.0019093682610994422;0.0019093682610994422
GO:0002659;GO:0045211;0.008630504734134292;0.008630504734134292
GO:0033183;GO:0050067;0.00516938468400463;0.00516938468400463
GO:0046415;GO:0051971;0.018620810416415057;0.018620810416415057
GO:0034925;GO:2000296;0.0;0.0
GO:1904866;GO:0086023;0.016138981113738238;0.016138981113738238
GO:0097702;GO:0099589;0.016577500112365695;0.016577500112365695
GO:0007207;GO:0097334;0.008815640751743792;0.0019093682610994422
GO:0080079;GO:1904192;0.0032475523859827327;0.0032475523859827327
GO:1902328;GO:0017064;0.0;0.0
GO:0102420;GO:0031764;0.020662108306691795;0.020662108306691795
GO:0085016;GO:2000281;0.006340278250601017;0.006340278250601017
GO:0032283;GO:2000772;0.0032475523859828437;0.0032475523859828437
GO:0023056;GO:0120223;0.12284706942628965;0.12284706942628965
GO:0048889;GO:0008138;0.012969116350931675;0.012969116350931675
GO:0048599;GO:0061923;0.0;0.0
GO:0055078;GO:0035548;0.06887242762126689;0.027710206721467512
GO:0003171;GO:0000287;0.0032475523859827327;0.0032475523859827327
GO:0042975;GO:1903704;0.0;0.0
GO:0000280;GO:0098584;0.019678244951266355;0.019678244951266355
GO:0072498;GO:0061914;0.0019093682610994422;0.0019093682610994422
GO:1903145;GO:0097637;0.10088814468285501;0.10088814468285501
GO:0070298;GO:0048275;0.006340278250601017;0.006340278250601017
GO:1904779;GO:0016127;0.06458906871010928;0.02476911504229451
GO:0102213;GO:0061796;0.0;0.0
GO:0031311;GO:0032044;0.07810599636408921;0.07810599636408921
GO:0043743;GO:0035790;0.0012931823312720692;0.0012931823312720692
GO:0015288;GO:0002822;0.1371817519341494;0.1371817519341494
GO:0140112;GO:1901658;0.14704428120625235;0.0964680227566137
GO:0071177;GO:0006229;0.0;0.0
GO:0033767;GO:0030002;0.01423968686409316;0.01423968686409316
GO:0097690;GO:0007044;0.0032475523859827327;0.0032475523859827327
GO:0060366;GO:0102845;0.0;0.0
GO:1904075;GO:0102915;0.0;0.0
GO:0007364;GO:0050775;0.006340278250601017;0.006340278250601017
GO:0140083;GO:0016344;0.008630504734134292;0.008630504734134292
GO:1904119;GO:0006718;0.01708226767072707;0.01708226767072707
GO:0031279;GO:0061153;0.03614951779125131;0.03614951779125131
GO:0106151;GO:0009780;0.0;0.0
GO:0060363;GO:0072067;0.14965649171864304;0.14965649171864304
GO:0010397;GO:0031104;0.01409981223137613;0.0019093682610994422
GO:0003260;GO:0042620;0.0562770967157018;0.026508290956902658
GO:0000834;GO:0006530;0.0032475523859828437;0.0032475523859828437
GO:0001809;GO:0048039;0.0012931823312720692;0.0012931823312720692
GO:0015949;GO:0031044;0.13934610867180774;0.13934610867180774
GO:0033425;GO:0061244;0.0;0.0
GO:0000776;GO:0050139;0.0032475523859827327;0.0032475523859827327
GO:0052891;GO:0043288;0.010176771768312554;0.010176771768312554
GO:0042970;GO:0070204;0.020662108306691795;0.020662108306691795
GO:0003229;GO:0004689;0.00516938468400463;0.00516938468400463
GO:0060166;GO:0010166;0.006340278250601017;0.006340278250601017
GO:0097300;GO:0014035;0.038206882434394296;0.03591819000959917
GO:0010122;GO:0033307;0.09941258530539532;0.09214335553845698
GO:0035718;GO:0002841;0.0032475523859828437;0.0032475523859828437
GO:0080086;GO:0008219;0.0815758426684976;0.0815758426684976
GO:1902966;GO:0032329;0.03440051495689067;0.020856219681191446
GO:0002739;GO:1905541;0.22429248467389462;0.22429248467389462
GO:1903512;GO:0034151;0.010124569335015154;0.010124569335015154
GO:0030509;GO:0018145;0.0806122102945267;0.0806122102945267
GO:0042225;GO:0040029;0.06870800026531865;0.050253947327709714
GO:0072338;GO:0010698;0.02974410967963581;0.02974410967963581
GO:0071278;GO:0034246;0.0;0.0
GO:0019586;GO:1901989;0.08261582571504289;0.08261582571504289
GO:0102199;GO:0005227;0.051311049544267906;0.051311049544267906
GO:0019824;GO:0045684;0.015439816726457556;0.015439816726457556
GO:2000053;GO:1902270;0.011710680428414166;0.010124569335015154
GO:2000137;GO:0050453;0.0032475523859827327;0.0032475523859827327
GO:1990025;GO:0005862;0.05960066327706226;0.05960066327706226
GO:1904634;GO:0047349;0.0;0.0
GO:0031787;GO:0097670;0.0;0.0
GO:0035743;GO:0006605;0.15083529049478395;0.06616959307643744
GO:0072505;GO:0070100;0.07453981705914459;0.07453981705914459
GO:0014008;GO:0033889;0.0;0.0
GO:0021979;GO:0009371;0.013341154631028695;0.013341154631028695
GO:2000177;GO:1901953;0.12029877319404936;0.10403320573121566
GO:0097494;GO:0014906;0.04654884360867051;0.04654884360867051
GO:0031071;GO:1905209;0.015439816726457556;0.015439816726457556
GO:0036214;GO:0102783;0.008630504734134292;0.008630504734134292
GO:0010217;GO:1902037;0.01708226767072707;0.01708226767072707
GO:0032732;GO:0019649;0.045747887524230646;0.045747887524230646
GO:0045487;GO:0120081;0.0277102067214674;0.0277102067214674
GO:1905036;GO:0009605;0.33095702401860905;0.13080891568760633
GO:0050315;GO:0014738;0.00516938468400463;0.00516938468400463
GO:0090022;GO:0060211;0.07956327903863336;0.07956327903863336
GO:0098830;GO:0097624;0.0;0.0
GO:1904660;GO:0015164;0.008630504734134292;0.008630504734134292
GO:2001196;GO:1901460;0.04359308067708756;0.03924215938343034
GO:0097711;GO:1990471;0.0;0.0
GO:0051583;GO:0002750;0.006734397957538718;0.0019093682610994422
GO:0006211;GO:0046456;0.25301696718994016;0.11544047906782196
GO:1901197;GO:0004338;0.0;0.0
GO:0043194;GO:0043477;0.0032475523859827327;0.0032475523859827327
GO:0030690;GO:0033193;0.09872255946489161;0.09872255946489161
GO:0032394;GO:0030061;0.006965400670702615;0.006965400670702615
GO:0031856;GO:0015572;0.04626086554708042;0.04626086554708042
GO:0047162;GO:0097705;0.0;0.0
GO:0046107;GO:1903305;0.08209968912052967;0.08209968912052967
GO:0031989;GO:0018029;0.01766075005034029;0.01766075005034029
GO:0070836;GO:0102993;0.0;0.0
GO:0090685;GO:0018763;0.006965400670702615;0.006965400670702615
GO:0003192;GO:0033218;0.047877307743252495;0.047877307743252495
GO:0102570;GO:0075254;0.0;0.0
GO:0035000;GO:0086037;0.0;0.0
GO:2000813;GO:0070705;0.06043744233349191;0.06043744233349191
GO:2001176;GO:0005684;0.027067984692657365;0.027067984692657365
GO:0061734;GO:0030681;0.0032475523859827327;0.0032475523859827327
GO:0035082;GO:1990101;0.0012931823312720692;0.0012931823312720692
GO:1901914;GO:0150180;0.1098573722097943;0.1098573722097943
GO:2000956;GO:0060993;0.026508290956902658;0.026508290956902658
GO:0009345;GO:0048325;0.0;0.0
GO:0050546;GO:0044318;0.03363434414841204;0.03363434414841204
GO:0051974;GO:0032019;0.0012931823312720692;0.0012931823312720692
GO:0030867;GO:2001093;0.0;0.0
GO:0055034;GO:0001899;0.006340278250601017;0.006340278250601017
GO:0034420;GO:0035576;0.0176607500503404;0.0176607500503404
GO:0061094;GO:1901710;0.06469946522031855;0.06469946522031855
GO:0034695;GO:0051950;0.006340278250601017;0.006340278250601017
GO:0051897;GO:0010651;0.16396479470324532;0.1553269276857241
GO:0004462;GO:0043654;0.0;0.0
GO:0001227;GO:1902638;0.0;0.0
GO:0071617;GO:1902854;0.006965400670702615;0.006965400670702615
GO:0010819;GO:0007490;0.006340278250601017;0.006340278250601017
GO:0015627;GO:0098809;0.006965400670702615;0.006965400670702615
GO:0102925;GO:0046354;0.0012931823312720692;0.0012931823312720692
GO:0099183;GO:2001281;0.0960642261221184;0.04210965618844775
GO:0051104;GO:0061242;0.05318141313101166;0.043199366848690746
GO:0019292;GO:2001037;0.0019093682610994422;0.0019093682610994422
GO:1901160;GO:0015152;0.028442046296990875;0.028442046296990875
GO:0018638;GO:0052130;0.0;0.0
GO:2000464;GO:0051457;0.1549330244559013;0.05327531027754007
GO:0001682;GO:0042177;0.08327053101724047;0.038356180727463385
GO:0097581;GO:0002084;0.10606743743339397;0.04654884360867051
GO:0018463;GO:0046822;0.03216262877008946;0.03216262877008946
GO:1990139;GO:0090237;0.018620810416415057;0.018620810416415057
GO:0060033;GO:1904668;0.020856219681191446;0.020856219681191446
GO:0039540;GO:0035087;0.0019093682610994422;0.0019093682610994422
GO:0102645;GO:1902010;0.0012931823312720692;0.0012931823312720692
GO:1901071;GO:0045521;0.030370669457359334;0.030370669457359334
GO:0035994;GO:1990785;0.24998815325763957;0.12285792031928178
GO:0002210;GO:0072432;0.12526663744624278;0.09957734572239363
GO:0106176;GO:0051117;0.0;0.0
GO:1904825;GO:0015753;0.12151442570588833;0.12151442570588833
GO:0002448;GO:0035454;0.0012931823312720692;0.0012931823312720692
GO:0060683;GO:0140420;0.04173938199371452;0.04173938199371452
GO:0021669;GO:0110145;0.0;0.0
GO:0030554;GO:0000416;0.03329134463653016;0.03329134463653016
GO:0007409;GO:0010152;0.18693243622356848;0.18693243622356848
GO:0006911;GO:0090521;0.028443666537758427;0.028443666537758427
GO:1904279;GO:0035737;0.1031692023196733;0.1031692023196733
GO:0061680;GO:1901710;0.010124569335015154;0.010124569335015154
GO:0046253;GO:0061638;0.0012931823312720692;0.0012931823312720692
GO:1990360;GO:0015709;0.0;0.0
GO:1903776;GO:0003128;0.010124569335015154;0.010124569335015154
GO:0033638;GO:0101023;0.0019093682610994422;0.0019093682610994422
GO:0102970;GO:0102331;0.08876335807626923;0.08876335807626923
GO:0018857;GO:1901866;0.0;0.0
GO:0035634;GO:0097246;0.0032475523859827327;0.0032475523859827327
GO:0071769;GO:1901878;0.0019093682610994422;0.0019093682610994422
GO:0004550;GO:0070692;0.0;0.0
GO:0021751;GO:0047572;0.0032475523859827327;0.0032475523859827327
GO:0047289;GO:0045709;0.0;0.0
GO:0102167;GO:0034200;0.12175506087864085;0.12175506087864085
GO:0051686;GO:0003139;0.010124569335015154;0.010124569335015154
GO:0039008;GO:0052796;0.0032475523859827327;0.0032475523859827327
GO:0102106;GO:2000662;0.0032475523859828437;0.0032475523859828437
GO:0047217;GO:1902359;0.0;0.0
GO:1901472;GO:0047834;0.0;0.0
GO:0047920;GO:0040013;0.056062784013741984;0.056062784013741984
GO:0004324;GO:0020027;0.0032475523859827327;0.0032475523859827327
GO:0035089;GO:0009161;0.1577036771877075;0.1577036771877075
GO:0038087;GO:1990139;0.02844366653775865;0.02844366653775865
GO:0048408;GO:0046956;0.0;0.0
GO:0061728;GO:1900106;0.0019093682610994422;0.0019093682610994422
GO:0016487;GO:2000313;0.02476911504229451;0.02476911504229451
GO:0047876;GO:0102277;0.28310246035108855;0.28310246035108855
GO:1903361;GO:0033563;0.053720129845612585;0.0176607500503404
GO:0017113;GO:0033240;0.034897587720505885;0.034897587720505885
GO:0002422;GO:0052015;0.1627195752378594;0.02965525595431029
GO:0030296;GO:0044557;0.016577500112365695;0.016577500112365695
GO:0042471;GO:0002457;0.0019093682610994422;0.0019093682610994422
GO:0061270;GO:0052634;0.0;0.0
GO:0019069;GO:0012511;0.006965400670702615;0.006965400670702615
GO:0010257;GO:0033600;0.010124569335015154;0.010124569335015154
GO:0033835;GO:1902662;0.0032475523859828437;0.0032475523859828437
GO:0031858;GO:0070250;0.0;0.0
GO:0014061;GO:0008064;0.20042115969539187;0.1570599983414228
GO:0008658;GO:0045604;0.01869142981949079;0.01869142981949079
GO:0110093;GO:1902155;0.0012931823312720692;0.0012931823312720692
GO:0071162;GO:0046469;0.0032475523859828437;0.0032475523859828437
GO:0035651;GO:1900008;0.0;0.0
GO:0006353;GO:0005759;0.011618581785407534;0.011618581785407534
GO:0070528;GO:0102733;0.0;0.0
GO:0061331;GO:0018267;0.0176607500503404;0.0176607500503404
GO:0048571;GO:0006847;0.006340278250601017;0.006340278250601017
GO:0002593;GO:0060081;0.03509492808246151;0.03509492808246151
GO:0006862;GO:1905750;0.13408850722289045;0.055359941005642344
GO:0035207;GO:0045821;0.057899316899306164;0.05107521365983947
GO:0061688;GO:0060697;0.024067707515081804;0.010124569335015154
GO:1990777;GO:1904092;0.04883668297532806;0.04883668297532806
GO:0050575;GO:1904778;0.00516938468400463;0.00516938468400463
GO:0060706;GO:1905672;0.018620810416415057;0.018620810416415057
GO:0033822;GO:0036235;0.0;0.0
GO:0061723;GO:0097331;0.01158222147719401;0.0019093682610994422
GO:1904156;GO:1901505;0.053485011468283106;0.053485011468283106
GO:1902705;GO:1904926;0.0176607500503404;0.013341154631028695
GO:1990313;GO:0009911;0.00516938468400463;0.00516938468400463
GO:0009002;GO:0048760;0.0012931823312720692;0.0012931823312720692
GO:0007088;GO:1902429;0.18569767874476995;0.18033697326209874
GO:0034345;GO:0015760;0.0019093682610994422;0.0019093682610994422
GO:1901331;GO:0090461;0.01708226767072707;0.01708226767072707
GO:0008709;GO:0002492;0.0;0.0
GO:0051194;GO:0031588;0.030370669457359334;0.030370669457359334
GO:0046263;GO:0075320;0.017713330801584437;0.016138981113738238
GO:0051649;GO:0062029;0.1224904785788068;0.1224904785788068
GO:0099615;GO:1990012;0.0;0.0
GO:1990179;GO:0018154;0.02844366653775854;0.02844366653775854
GO:0002794;GO:0003720;0.012969116350931675;0.012969116350931675
GO:0030641;GO:0055083;0.6590394715605674;0.6590394715605674
GO:0000955;GO:0045273;0.022406875876478938;0.022406875876478938
GO:2000035;GO:1901044;0.0247691150422944;0.0247691150422944
GO:0035800;GO:0090093;0.0032475523859828437;0.0032475523859828437
GO:0033501;GO:0097272;0.3662044241729797;0.3662044241729797
GO:0120174;GO:0071503;0.2980300257647499;0.2980300257647499
GO:0051148;GO:1905717;0.3020856464204952;0.2961965809776764
GO:1901994;GO:0016689;0.01423968686409316;0.01423968686409316
GO:0061867;GO:0003828;0.0;0.0
GO:0019616;GO:0033983;0.0;0.0
GO:1900581;GO:1905243;0.0176607500503404;0.0176607500503404
GO:0048619;GO:0009652;0.0019093682610994422;0.0019093682610994422
GO:1904520;GO:0030900;0.010124569335015154;0.010124569335015154
GO:0070162;GO:0106256;0.0;0.0
GO:0106247;GO:0032787;0.12753783783945816;0.12753783783945816
GO:1900343;GO:0008690;0.0;0.0
GO:0052036;GO:0051932;0.13769319494617993;0.0019093682610994422
GO:0106070;GO:0061570;0.02476911504229451;0.02476911504229451
GO:0032899;GO:0098681;0.006965400670702615;0.006965400670702615
GO:0005548;GO:0042790;0.026351044822497838;0.026351044822497838
GO:0043203;GO:0047495;0.0;0.0
GO:0019982;GO:0003166;0.0;0.0
GO:2000837;GO:0050346;0.0032475523859827327;0.0032475523859827327
GO:1990789;GO:0102829;0.0;0.0
GO:0070159;GO:0031394;0.03511442097959805;0.006340278250601017
GO:1904319;GO:2000209;0.043530325165295536;0.03924215938343034
GO:0030429;GO:0090348;0.0012931823312720692;0.0012931823312720692
GO:0071335;GO:0019364;0.03591819000959928;0.03591819000959928
GO:0044596;GO:0009739;0.0032475523859827327;0.0032475523859827327
GO:0043287;GO:0003220;0.0032475523859827327;0.0032475523859827327
GO:0051348;GO:0075287;0.1805797917234322;0.15602755157444914
GO:0036155;GO:0140066;0.09074310010526809;0.09074310010526809
GO:0061953;GO:0070744;0.0;0.0
GO:0047751;GO:0015250;0.020662108306691795;0.020662108306691795
GO:0044083;GO:0001614;0.006965400670702615;0.006965400670702615
GO:0031735;GO:0044820;0.0;0.0
GO:0042471;GO:0098036;0.0019093682610994422;0.0019093682610994422
GO:0009549;GO:0060067;0.0;0.0
GO:0046974;GO:0080134;0.11139385725721518;0.11139385725721518
GO:0018330;GO:0060070;0.09325789360445846;0.09325789360445846
GO:2001023;GO:0090434;0.06021964099102273;0.06021964099102273
GO:0042020;GO:0032776;0.008630504734134292;0.008630504734134292
GO:1904630;GO:0097668;0.0;0.0
GO:0045622;GO:0098722;0.0841203242507258;0.0841203242507258
GO:0051953;GO:0042899;0.05161429757263514;0.05161429757263514
GO:0071908;GO:0044815;0.011618581785407534;0.011618581785407534
GO:0008608;GO:0047886;0.012969116350931675;0.012969116350931675
GO:0030681;GO:0050453;0.0032475523859827327;0.0032475523859827327
GO:1901608;GO:0070248;0.09669575625251325;0.08801928478268961
GO:0070672;GO:1903926;0.220028413643105;0.19895370394989786
GO:0019034;GO:0044062;0.02324970749333921;0.02324970749333921
GO:0043665;GO:0006853;0.0;0.0
GO:0032292;GO:0005726;0.0032475523859827327;0.0032475523859827327
GO:0006794;GO:0051138;0.0019093682610994422;0.0019093682610994422
GO:0002329;GO:0001667;0.2587728926907742;0.11279744671015013
GO:0033012;GO:0008117;0.0;0.0
GO:0044053;GO:0002924;0.1427142705703327;0.010124569335015154
GO:0006071;GO:0035574;0.1583141920989365;0.12721404358925814
GO:0071849;GO:1905502;0.0012931823312720692;0.0012931823312720692
GO:0072280;GO:0018464;0.0;0.0
GO:0033890;GO:0006043;0.0;0.0
GO:0035777;GO:0044324;0.0019093682610994422;0.0019093682610994422
GO:0097516;GO:0021870;0.0;0.0
GO:0051148;GO:0047996;0.02406350869711693;0.02406350869711693
GO:0046323;GO:0004581;0.0032475523859827327;0.0032475523859827327
GO:0019623;GO:0036151;0.12861673663225393;0.07982264929544247
GO:1902188;GO:1903265;0.0901326854273703;0.0901326854273703
GO:0008458;GO:0090518;0.0;0.0
GO:0071431;GO:0032250;0.029015936442447043;0.0019093682610994422
GO:0033265;GO:0102049;0.020662108306691795;0.020662108306691795
GO:0042238;GO:1902869;0.010124569335015154;0.010124569335015154
GO:0045516;GO:0102720;0.020662108306691795;0.020662108306691795
GO:0018965;GO:0015956;0.25560614565188167;0.24027290119543288
GO:2000845;GO:0021570;0.0019093682610994422;0.0019093682610994422
GO:0036155;GO:0090325;0.0247691150422944;0.0247691150422944
GO:0032267;GO:0043569;0.0;0.0
GO:0032467;GO:0045859;0.3843443233921958;0.2984170351357749
GO:0015762;GO:0044839;0.03591819000959917;0.03591819000959917
GO:0072324;GO:0044295;0.10088814468285501;0.10088814468285501
GO:0034740;GO:0042985;0.0;0.0
GO:1903233;GO:0120034;0.2523056234590022;0.1401111789274604
GO:0030139;GO:0000803;0.5098178277868093;0.5098178277868093
GO:0004747;GO:0044183;0.020662108306691795;0.020662108306691795
GO:0106030;GO:0102053;0.00516938468400463;0.00516938468400463
GO:0060801;GO:0019745;0.010124569335015154;0.010124569335015154
GO:0045030;GO:0006500;0.0032475523859828437;0.0032475523859828437
GO:1901210;GO:1990631;0.008630504734134292;0.008630504734134292
GO:0007146;GO:0018520;0.0032475523859827327;0.0032475523859827327
GO:0033639;GO:0102724;0.0;0.0
GO:0000476;GO:1900690;0.021181022949118722;0.0019093682610994422
GO:0018654;GO:0032659;0.008630504734134292;0.008630504734134292
GO:0072148;GO:0036460;0.08621688663268845;0.08621688663268845
GO:1904543;GO:0008912;0.0032475523859827327;0.0032475523859827327
GO:0050695;GO:0033165;0.0;0.0
GO:0060820;GO:0048730;0.009077521794400134;0.006340278250601017
GO:0098826;GO:0070917;0.0;0.0
GO:1900596;GO:0033823;0.0;0.0
GO:0035337;GO:0150001;0.03098209147349007;0.03098209147349007
GO:0048600;GO:0032785;0.07922281393065311;0.010124569335015154
GO:0032044;GO:0046352;0.02153258909816047;0.02153258909816047
GO:0033727;GO:0005966;0.0;0.0
GO:0001573;GO:0103037;0.00516938468400463;0.00516938468400463
GO:1901551;GO:0071839;0.006340278250601017;0.006340278250601017
GO:0046812;GO:0032992;0.00516938468400463;0.00516938468400463
GO:0042196;GO:0009010;0.019678244951266355;0.019678244951266355
GO:1904975;GO:0034768;0.0012931823312720692;0.0012931823312720692
GO:0071915;GO:0043182;0.0176607500503404;0.0176607500503404
GO:0048714;GO:0031424;0.0019093682610994422;0.0019093682610994422
GO:1902179;GO:0061768;0.0032475523859828437;0.0032475523859828437
GO:0090395;GO:0008787;0.00516938468400463;0.00516938468400463
GO:1904679;GO:0102179;0.0;0.0
GO:0014888;GO:0018670;0.011618581785407534;0.011618581785407534
GO:0070419;GO:0099144;0.16841215153112954;0.16841215153112954
GO:0033081;GO:0010884;0.10751981537327882;0.09623164602387624
GO:2000978;GO:0034578;0.0;0.0
GO:0007308;GO:0004919;0.0;0.0
GO:0050715;GO:0043557;0.39926440191277446;0.38824685776733237
GO:0070433;GO:0031108;0.0019093682610994422;0.0019093682610994422
GO:0014711;GO:1901622;0.16026573108905207;0.16026573108905207
GO:0007271;GO:0014015;0.24479159066510647;0.03497377924813405
GO:1901055;GO:0051655;0.06787366970524644;0.06787366970524644
GO:2000596;GO:0043715;0.0;0.0
GO:0009435;GO:0002244;0.10505160561728011;0.10505160561728011
GO:0004135;GO:0061754;0.0032475523859827327;0.0032475523859827327
GO:0015315;GO:0035143;0.024850426048538043;0.024850426048538043
GO:0030518;GO:0052887;0.01423968686409316;0.01423968686409316
GO:0020003;GO:0106250;0.0;0.0
GO:0016498;GO:0032132;0.020662108306691795;0.020662108306691795
GO:0043165;GO:0071879;0.013341154631028695;0.013341154631028695
GO:1905621;GO:0047257;0.0;0.0
GO:0003435;GO:0019951;0.0176607500503404;0.0176607500503404
GO:0071851;GO:0035514;0.0032475523859827327;0.0032475523859827327
GO:0031531;GO:0070877;0.0;0.0
GO:0016622;GO:0043247;0.016577500112365695;0.016577500112365695
GO:0015853;GO:0035492;0.006340278250601017;0.006340278250601017
GO:0072206;GO:0071426;0.02476911504229451;0.02476911504229451
GO:2000115;GO:0055070;0.2207176060476771;0.2207176060476771
GO:0061041;GO:0002323;0.13571468382587137;0.10460409737602383
GO:0010415;GO:0010994;0.01766075005034029;0.01766075005034029
GO:0032329;GO:0009063;0.187930988421259;0.16189665747782267
GO:0016857;GO:0023056;0.22632505506934308;0.22632505506934308
GO:1905801;GO:1904670;0.08579967728754101;0.0019093682610994422
GO:0045113;GO:0097380;0.018620810416415057;0.018620810416415057
GO:1905464;GO:0051903;0.0012931823312720692;0.0012931823312720692
GO:0046565;GO:0051586;0.0;0.0
GO:1901973;GO:1990253;0.0;0.0
GO:0070735;GO:0061610;0.00516938468400463;0.00516938468400463
GO:0051638;GO:0071685;0.0;0.0
GO:0038140;GO:1901217;0.0012931823312720692;0.0012931823312720692
GO:0007454;GO:0018329;0.0019093682610994422;0.0019093682610994422
GO:0043370;GO:1905124;0.08621921616751005;0.08621921616751005
GO:0034634;GO:0010594;0.020624093659995957;0.020624093659995957
GO:0010458;GO:0044026;0.05594130672085007;0.006340278250601017
GO:1990905;GO:0021993;0.0;0.0
GO:0042590;GO:0051641;0.18398893208360323;0.18398893208360323
GO:0015128;GO:0010542;0.23993471126652144;0.23993471126652144
GO:0102811;GO:1990084;0.0;0.0
GO:0046576;GO:0080123;0.03363434414841204;0.03363434414841204
GO:0032824;GO:0007522;0.018620810416415168;0.018620810416415168
GO:1990916;GO:1900639;0.0;0.0
GO:1903635;GO:0019689;0.006340278250601017;0.006340278250601017
GO:0010540;GO:0047839;0.0;0.0
GO:0002716;GO:0098849;0.020856219681191446;0.020856219681191446
GO:0070333;GO:0009438;0.012969116350931786;0.012969116350931786
GO:1902518;GO:0060573;0.02392297868040061;0.020856219681191446
GO:0086047;GO:0044363;0.015069619964770187;0.010124569335015154
GO:1905307;GO:0070204;0.0012931823312720692;0.0012931823312720692
GO:1901010;GO:0030794;0.0032475523859827327;0.0032475523859827327
GO:0071462;GO:0010346;0.026508290956902658;0.026508290956902658
GO:0048720;GO:0102977;0.0;0.0
GO:0021693;GO:0038155;0.0019093682610994422;0.0019093682610994422
GO:0071565;GO:0010784;0.0;0.0
GO:0090069;GO:0098017;0.019678244951266466;0.019678244951266466
GO:0035643;GO:0047374;0.021503412246120734;0.020662108306691795
GO:1903613;GO:1905856;0.2910418259556319;0.2843423457727444
GO:0009019;GO:0009378;0.17845403225610768;0.057481890844666594
GO:0006868;GO:0033290;0.0032475523859827327;0.0032475523859827327
GO:0019044;GO:0070691;0.0;0.0
GO:0035350;GO:0015616;0.00516938468400463;0.00516938468400463
GO:2001258;GO:0043910;0.0232497074933391;0.0232497074933391
GO:0003039;GO:0043635;0.006209740372366324;0.0019093682610994422
GO:0052679;GO:0051086;0.0;0.0
GO:0044171;GO:0050123;0.0;0.0
GO:0035123;GO:0032421;0.0;0.0
GO:0032446;GO:0043928;0.2644335534429204;0.2644335534429204
GO:0110058;GO:0030865;0.04654920044066657;0.04654920044066657
GO:0051338;GO:0006826;0.23687410986371882;0.23687410986371882
GO:0008219;GO:0051694;0.13877946594724067;0.13877946594724067
GO:0052817;GO:0052605;0.03363434414841204;0.03363434414841204
GO:1901674;GO:0014034;0.010124569335015154;0.010124569335015154
GO:1904443;GO:0071703;0.0019093682610994422;0.0019093682610994422
GO:0001122;GO:0036118;0.01766075005034029;0.01766075005034029
GO:0090168;GO:0060364;0.003524331385125423;0.0019093682610994422
GO:0035928;GO:0039560;0.01302466640284139;0.0019093682610995533
GO:0000794;GO:0016191;0.0;0.0
GO:0032389;GO:0036022;0.0012931823312720692;0.0012931823312720692
GO:0045744;GO:0072432;0.12166178672074213;0.044074566368034085
GO:0072414;GO:0010564;0.23069936602991847;0.23069936602991847
GO:0033501;GO:0008800;0.008630504734134292;0.008630504734134292
GO:0072228;GO:1903038;0.059218113089753666;0.059218113089753666
GO:1901455;GO:0048896;0.010124569335015154;0.010124569335015154
GO:0050163;GO:0018583;0.03363434414841204;0.03363434414841204
GO:0009759;GO:0021732;0.0019093682610994422;0.0019093682610994422
GO:0050437;GO:0039717;0.0;0.0
GO:0008980;GO:0006809;0.0;0.0
GO:0035337;GO:0072336;0.048088021094755073;0.048088021094755073
GO:1902187;GO:0140090;0.0032475523859827327;0.0032475523859827327
GO:0070497;GO:0017085;0.016577500112365695;0.016577500112365695
GO:0010771;GO:0102471;0.02406350869711693;0.02406350869711693
GO:0071676;GO:0009754;0.01566900184450004;0.010124569335015154
GO:1902690;GO:0048348;0.006340278250601017;0.006340278250601017
GO:0070715;GO:0046089;0.00861011704452852;0.0019093682610994422
GO:0033335;GO:1901407;0.018620810416415057;0.018620810416415057
GO:0009307;GO:0008878;0.0;0.0
GO:0050917;GO:0102606;0.0;0.0
GO:0034680;GO:0031256;0.12221569641030505;0.12221569641030505
GO:0035127;GO:1900937;0.010124569335015154;0.010124569335015154
GO:0051386;GO:0033411;0.0032475523859827327;0.0032475523859827327
GO:0004088;GO:0003165;0.0;0.0
GO:0016039;GO:0102313;0.0;0.0
GO:0048917;GO:0001117;0.006340278250601017;0.006340278250601017
GO:0060175;GO:0070509;0.008630504734134292;0.008630504734134292
GO:0042292;GO:0102468;0.03363434414841204;0.03363434414841204
GO:1990591;GO:0021989;0.0019093682610994422;0.0019093682610994422
GO:0008309;GO:0046980;0.040127548866191964;0.040127548866191964
GO:1990162;GO:1900070;0.0012931823312720692;0.0012931823312720692
GO:0051392;GO:0046395;0.0875831621039368;0.0875831621039368
GO:0022620;GO:0045642;0.0019093682610994422;0.0019093682610994422
GO:2000219;GO:0060249;0.13227648141765092;0.10664479510236191
GO:0016859;GO:1901978;0.06576037342951191;0.06576037342951191
GO:0048510;GO:1990108;0.0019093682610994422;0.0019093682610994422
