
GO Id1;GO Id1;Rada;AncSPLRada
GO:1902188;GO:0050126;-5.5;-5.5
GO:0048319;GO:0033917;-5.0;-5.0
GO:0048017;GO:0006718;-2.5;-2.5
GO:0043038;GO:0008509;-4.0;-4.0
GO:0015928;GO:0097541;-3.5;-3.5
GO:0043099;GO:2000590;-5.0;-5.5
GO:0018827;GO:0097567;-3.0;-3.0
GO:0099116;GO:0014905;-4.0;-5.5
GO:0072357;GO:0032766;-1.5;-1.5
GO:1905818;GO:0043393;-1.5;-2.5
GO:1903959;GO:0007632;-3.0;-3.0
GO:0007533;GO:0098721;-2.0;-2.5
GO:0021992;GO:0033092;-4.0;-6.0
GO:0102921;GO:2000956;-5.5;-5.5
GO:0005591;GO:0006643;-4.0;-4.0
GO:0021804;GO:1902841;-2.0;-2.0
GO:2000392;GO:0099102;-6.0;-6.5
GO:0071528;GO:0070729;-2.5;-2.5
GO:0102809;GO:0000375;-6.5;-6.5
GO:0035214;GO:0033910;-5.0;-5.0
GO:0090400;GO:0051360;-3.0;-4.0
GO:0071621;GO:1905942;-4.0;-4.0
GO:0052490;GO:0097711;-3.5;-3.5
GO:0070432;GO:1903854;-2.0;-2.0
GO:0046557;GO:0010449;-5.0;-5.5
GO:0009695;GO:0016282;-4.0;-4.0
GO:0044578;GO:0030880;-5.5;-5.5
GO:0008516;GO:1904407;-5.0;-5.0
GO:0043907;GO:0010032;-4.5;-4.5
GO:0103111;GO:0018991;-4.0;-4.0
GO:0014863;GO:0072270;-3.0;-3.0
GO:0048248;GO:0003988;-5.5;-5.5
GO:0019537;GO:0055016;-3.5;-3.5
GO:0071386;GO:0050221;-5.5;-5.5
GO:0047195;GO:0006310;-5.0;-5.5
GO:0034709;GO:0098685;-3.5;-3.5
GO:0007610;GO:0006798;-1.5;-1.5
GO:0047534;GO:0046001;-5.0;-5.5
GO:0050497;GO:0050658;-4.0;-4.0
GO:0007130;GO:0001559;-3.0;-3.5
GO:0034953;GO:1900878;-4.5;-4.5
GO:0010794;GO:0072159;-3.5;-5.0
GO:0042585;GO:0047034;-6.5;-6.5
GO:0018961;GO:1900735;-4.0;-5.0
GO:0070275;GO:1903538;-3.5;-3.5
GO:0097106;GO:0015915;-3.0;-4.0
GO:1904431;GO:0046072;-4.5;-5.0
GO:0050265;GO:0031081;-3.5;-4.0
GO:0038044;GO:0003063;-3.5;-4.5
GO:0044467;GO:0048652;-3.0;-3.5
GO:0002746;GO:0071251;-3.0;-3.0
GO:0072175;GO:0007128;-3.0;-3.0
GO:1905044;GO:2000646;-2.5;-3.0
GO:0002901;GO:0002152;-5.0;-5.5
GO:0036326;GO:1904834;-5.5;-5.5
GO:1990108;GO:1902966;-5.0;-6.0
GO:0042321;GO:0019800;-3.5;-4.0
GO:1901982;GO:0019772;-4.5;-4.5
GO:0050570;GO:0002569;-4.0;-4.0
GO:0050158;GO:0047002;-2.0;-2.0
GO:0031125;GO:0034015;-6.5;-7.0
GO:1903957;GO:2000326;-2.5;-3.5
GO:1905001;GO:0015180;-6.0;-6.0
GO:0060650;GO:0042730;-4.5;-4.5
GO:0005582;GO:0070340;-5.0;-5.0
GO:0019347;GO:0030029;-1.5;-1.5
GO:0033174;GO:0106002;-1.0;-1.0
GO:0036333;GO:0031288;-2.5;-3.0
GO:0010100;GO:0007464;-5.5;-5.5
GO:0070598;GO:1904198;-4.5;-5.0
GO:0090272;GO:1901390;-1.5;-1.5
GO:0001664;GO:0005969;-4.0;-4.0
GO:0043085;GO:0002370;-3.0;-3.0
GO:0031144;GO:0043416;-3.5;-4.5
GO:0004167;GO:0050142;-3.0;-3.0
GO:0032823;GO:0070864;-4.0;-4.5
GO:0019694;GO:0031853;-5.0;-5.0
GO:0060032;GO:0009745;-3.0;-3.0
GO:0045106;GO:0007249;-2.5;-3.0
GO:0045375;GO:1990183;-3.0;-4.5
GO:0010457;GO:0048779;-2.5;-3.5
GO:0102544;GO:0061507;-3.5;-3.5
GO:0044201;GO:0098531;-4.5;-4.5
GO:0010873;GO:0098847;-6.0;-6.0
GO:0030909;GO:1990529;-5.0;-6.0
GO:1901339;GO:0071880;-3.5;-3.5
GO:0047194;GO:0010718;-5.5;-5.5
GO:0019481;GO:0070846;-3.0;-5.5
GO:0070828;GO:1901140;-3.0;-4.5
GO:0047791;GO:0003116;-6.0;-6.0
GO:0047185;GO:0034510;-5.0;-5.0
GO:0032556;GO:0043812;-4.5;-5.0
GO:0097276;GO:0002180;-3.5;-3.5
GO:0019314;GO:0045504;-4.5;-4.5
GO:0090515;GO:0009545;-6.0;-6.0
GO:0033744;GO:0150047;-4.0;-4.0
GO:1902263;GO:0001758;-5.5;-6.0
GO:0047296;GO:0042925;-3.0;-3.0
GO:1905323;GO:0080113;-3.5;-5.0
GO:0061342;GO:0010110;-2.0;-2.0
GO:0001672;GO:0090688;-4.0;-5.0
GO:0044678;GO:0043523;-5.0;-5.0
GO:0097418;GO:0071346;-4.5;-4.5
GO:0047910;GO:0019858;-5.5;-5.5
GO:0032227;GO:0042956;-4.5;-5.5
GO:0043392;GO:0075138;-3.0;-3.5
GO:0036472;GO:0015368;-6.0;-6.0
GO:0060005;GO:0039022;-3.5;-3.5
GO:0071641;GO:1905496;-3.0;-4.0
GO:0110127;GO:1904453;-3.5;-5.5
GO:0048719;GO:0004368;-4.5;-4.5
GO:0035017;GO:0006535;-4.0;-4.5
GO:1900765;GO:1905259;-3.5;-4.0
GO:0106047;GO:0009035;-6.0;-6.0
GO:1990323;GO:0031402;-5.0;-5.0
GO:0046833;GO:0102420;-5.5;-5.5
GO:0098632;GO:1990483;-3.5;-3.5
GO:0048785;GO:0019496;-3.5;-3.5
GO:0031302;GO:0051233;-1.0;-1.0
GO:1902724;GO:0043734;-6.0;-6.0
GO:0019693;GO:2000617;-5.0;-6.0
GO:0103056;GO:1900046;-4.0;-4.0
GO:0008747;GO:0005838;-3.5;-3.5
GO:0048480;GO:0003081;-2.5;-3.0
GO:0031030;GO:0097545;-4.0;-4.0
GO:1902383;GO:0098724;-2.5;-2.5
GO:1901747;GO:2000528;-5.5;-6.5
GO:0061453;GO:0072268;-3.5;-4.5
GO:0102434;GO:0060848;-4.5;-4.5
GO:0009876;GO:0007588;-1.5;-1.5
GO:0032908;GO:1904616;-2.5;-3.5
GO:0002263;GO:1900345;-2.5;-3.5
GO:0032303;GO:1900710;-2.0;-3.0
GO:0051040;GO:1903228;-4.5;-6.0
GO:0010191;GO:0042918;-2.0;-3.0
GO:0035641;GO:0045669;-3.5;-3.5
GO:0031409;GO:0042068;-3.5;-3.5
GO:1903593;GO:0050518;-5.0;-5.0
GO:0034068;GO:0046861;-5.5;-5.5
GO:0071487;GO:0051977;-3.5;-5.5
GO:0005925;GO:1901340;-6.0;-6.0
GO:0032506;GO:1902103;-1.5;-4.0
GO:0097264;GO:1904710;-3.5;-6.0
GO:0050964;GO:0010572;-3.5;-4.5
GO:0042696;GO:0050594;-4.0;-4.0
GO:1901622;GO:0070126;-4.5;-6.0
GO:0031022;GO:0004527;-4.5;-4.5
GO:0014804;GO:0009019;-6.5;-6.5
GO:0002182;GO:0032347;-2.5;-5.0
GO:0044613;GO:0090292;-3.5;-4.0
GO:2001316;GO:0072221;-4.0;-4.0
GO:1904434;GO:2000573;-2.0;-4.0
GO:0060924;GO:0003190;-3.0;-3.0
GO:0039712;GO:0048505;-2.5;-3.5
GO:0002352;GO:0047736;-4.0;-4.0
GO:0030930;GO:1902092;-4.5;-4.5
GO:0002576;GO:0008120;-5.0;-5.0
GO:1901113;GO:0031499;-2.5;-2.5
GO:0031250;GO:0019123;-4.0;-4.0
GO:0031524;GO:0034216;-5.0;-5.0
GO:0030354;GO:0032762;-5.5;-5.5
GO:0055064;GO:0035989;-5.0;-5.5
GO:0032627;GO:0048749;-3.0;-3.5
GO:0036526;GO:0005639;-5.5;-6.0
GO:1990202;GO:0051715;-3.5;-3.5
GO:0099532;GO:0052598;-4.5;-4.5
GO:0090248;GO:0043394;-3.5;-3.5
GO:0106036;GO:0060789;-2.0;-3.5
GO:0010790;GO:0098651;-4.0;-4.0
GO:0060613;GO:0086067;-4.0;-4.0
GO:0070312;GO:1903801;-5.0;-5.0
GO:0032636;GO:0106094;-3.5;-3.5
GO:1901088;GO:0110155;-3.0;-3.5
GO:0021985;GO:0007531;-2.0;-2.5
GO:0008810;GO:0090542;-3.5;-3.5
GO:0006227;GO:2001184;-5.5;-6.0
GO:1904581;GO:0102105;-5.0;-5.0
GO:0003269;GO:0045506;-5.5;-5.5
GO:1902193;GO:0052583;-4.5;-4.5
GO:0090387;GO:0001002;-6.5;-7.5
GO:0060769;GO:1903696;-4.0;-5.5
GO:0045933;GO:0052019;-2.0;-4.0
GO:1904217;GO:1990469;-3.5;-3.5
GO:0060239;GO:0052592;-4.5;-5.0
GO:0046159;GO:0003229;-4.5;-4.5
GO:0001984;GO:0010414;-5.0;-7.5
GO:1904613;GO:0051620;-3.5;-4.5
GO:0004399;GO:0007524;-5.5;-5.5
GO:0009010;GO:0001695;-5.0;-5.0
GO:1905370;GO:1901505;-4.0;-4.0
GO:0097132;GO:0003269;-6.0;-7.0
GO:0009731;GO:0032474;-4.0;-4.0
GO:0072547;GO:0002524;-5.5;-5.5
GO:0004083;GO:0006061;-6.5;-7.0
GO:0003837;GO:0102118;-2.5;-3.0
GO:0071904;GO:1905558;-3.5;-4.5
GO:0089722;GO:0030741;-5.5;-5.5
GO:0048732;GO:0032332;-3.5;-4.0
GO:1900718;GO:0150140;-1.0;-1.5
GO:0010582;GO:0045565;-3.0;-4.0
GO:0018937;GO:2000273;-2.5;-2.5
GO:1903706;GO:0048342;-3.5;-3.5
GO:0044539;GO:0018120;-4.0;-5.5
GO:0019813;GO:0051365;-5.0;-5.0
GO:0061739;GO:0045375;-4.0;-6.0
GO:0031984;GO:0046068;-4.0;-4.5
GO:0102059;GO:0051423;-5.0;-5.0
GO:1900834;GO:0009903;-4.0;-5.0
GO:0002242;GO:0032221;-4.5;-4.5
GO:1901987;GO:0042358;-3.0;-4.5
GO:0060658;GO:0008097;-4.5;-4.5
GO:0045578;GO:1903951;-2.5;-3.0
GO:0019543;GO:0110166;-2.5;-2.5
GO:0062181;GO:0004954;-4.5;-4.5
GO:1901366;GO:0042759;-1.0;-1.5
GO:0043823;GO:0072122;-4.0;-4.0
GO:0034950;GO:0017111;-2.0;-3.0
GO:0010976;GO:0102636;-5.0;-5.5
GO:0034837;GO:0016605;-3.5;-3.5
GO:0050024;GO:0080144;-6.0;-6.0
GO:0055007;GO:0097259;-4.5;-4.5
GO:0150171;GO:1900683;-2.0;-2.5
GO:0047345;GO:1903214;-6.0;-6.5
GO:0018192;GO:1990745;-4.0;-4.5
GO:2000579;GO:0001678;-4.5;-4.5
GO:0039505;GO:0001306;-4.5;-4.5
GO:1903958;GO:1904617;-5.0;-5.0
GO:0035695;GO:0047545;-4.5;-4.5
GO:0033660;GO:0002616;-3.0;-3.0
GO:0016421;GO:0062121;-4.0;-4.0
GO:0060027;GO:0051340;-3.0;-3.0
GO:0032635;GO:0045552;-4.0;-4.0
GO:0033732;GO:1903787;-5.5;-6.0
GO:1901751;GO:0046251;-0.5;-1.0
GO:0034556;GO:1902054;-6.0;-6.0
GO:0052606;GO:0047490;-3.0;-3.0
GO:0043249;GO:0072195;-1.5;-1.5
GO:0047636;GO:0097491;-4.5;-4.5
GO:0051098;GO:0045853;-2.0;-2.5
GO:0003072;GO:0006306;-3.5;-3.5
GO:0021913;GO:0061981;-5.0;-7.0
GO:0071570;GO:0043374;-4.5;-4.5
GO:0010246;GO:0042396;-1.5;-1.5
GO:0006766;GO:0060316;-3.5;-3.5
GO:0034362;GO:2000698;-5.0;-5.5
GO:0045290;GO:0009854;-4.5;-4.5
GO:0090109;GO:0140231;-3.5;-5.0
GO:0046538;GO:0008732;-4.0;-4.0
GO:0019741;GO:0015137;-5.5;-5.5
GO:0046230;GO:0010980;-4.0;-5.0
GO:0014803;GO:0140028;-5.0;-5.0
GO:0016002;GO:0150043;-2.5;-2.5
GO:0052248;GO:1905853;-2.0;-3.0
GO:0099582;GO:0090323;-3.5;-3.5
GO:0015975;GO:0033696;-3.0;-4.5
GO:0045353;GO:2000884;-5.5;-5.5
GO:0034441;GO:0061639;-3.0;-3.0
GO:1902159;GO:1904793;-2.5;-2.5
GO:1901837;GO:0047709;-5.5;-7.0
GO:1901480;GO:0150118;-5.0;-5.0
GO:1900384;GO:0000279;-3.5;-3.5
GO:1904934;GO:0033038;-5.5;-5.5
GO:0002328;GO:0043978;-5.0;-5.5
GO:0045013;GO:0102411;-5.0;-5.5
GO:0110083;GO:0036489;-4.0;-4.5
GO:0052130;GO:0000973;-3.0;-5.0
GO:0002274;GO:0001714;-2.0;-2.0
GO:0070822;GO:0000969;-6.0;-6.0
GO:0090379;GO:0070943;-2.0;-2.0
GO:0031127;GO:1904489;-5.0;-6.0
GO:0042417;GO:0001516;-2.0;-3.0
GO:0043112;GO:0044534;-3.0;-3.0
GO:0007050;GO:0003941;-4.0;-4.0
GO:0034278;GO:0009595;-4.0;-4.0
GO:1901352;GO:0043855;-7.0;-7.0
GO:0097510;GO:0008016;-3.0;-5.0
GO:0031584;GO:0006256;-6.0;-6.5
GO:0033793;GO:0070905;-3.5;-3.5
GO:0071469;GO:0070310;-3.5;-3.5
GO:1904025;GO:0019506;-3.5;-4.5
GO:0102298;GO:0004532;-2.0;-2.0
GO:0097324;GO:0032585;-5.0;-6.0
GO:1902057;GO:0020020;-6.0;-6.0
GO:0046352;GO:1990206;-4.5;-4.5
GO:1990939;GO:1905512;-4.5;-6.0
GO:1990578;GO:0018147;-5.0;-5.5
GO:0039512;GO:0018061;-4.0;-7.0
GO:0061364;GO:0010892;-2.5;-2.5
GO:0097375;GO:0042422;-4.5;-5.0
GO:0001929;GO:0060174;-3.0;-3.5
GO:0075217;GO:0008443;-6.0;-6.0
GO:2000203;GO:0090085;-3.0;-3.5
GO:0042834;GO:0008953;-3.5;-3.5
GO:0086095;GO:0018475;-6.0;-6.0
GO:0036134;GO:0036424;-3.5;-4.0
GO:0047395;GO:0047747;-3.0;-3.5
GO:0036146;GO:0033565;-4.0;-4.0
GO:0097353;GO:0072065;-2.0;-3.0
GO:0035072;GO:2001084;-6.5;-7.0
GO:0051639;GO:0071880;-2.5;-3.5
GO:0042651;GO:0072430;-4.0;-4.0
GO:0072185;GO:1903487;-4.5;-4.5
GO:0071791;GO:0050162;-4.5;-4.5
GO:2000341;GO:0051254;-2.0;-2.0
GO:0052912;GO:0052928;-2.5;-2.5
GO:0000010;GO:0036531;-4.5;-4.5
GO:0033033;GO:1990269;-5.5;-7.0
GO:0055029;GO:0004385;-5.5;-6.5
GO:1904211;GO:0008774;-4.5;-5.5
GO:2000314;GO:0005593;-4.0;-4.0
GO:0031445;GO:1990838;-5.5;-6.5
GO:0018990;GO:0106090;-3.5;-3.5
GO:0030690;GO:0010361;-5.0;-5.0
GO:0070455;GO:0035128;-5.0;-5.5
GO:0002164;GO:1900516;-3.5;-4.0
GO:0060965;GO:1900358;-1.0;-1.0
GO:0002616;GO:0052658;-6.0;-6.5
GO:0071710;GO:0150015;-6.5;-6.5
GO:0050348;GO:0060343;-4.0;-4.0
GO:0030507;GO:0036387;-3.0;-3.0
GO:0003896;GO:0060128;-5.0;-5.0
GO:0035698;GO:0097199;-6.5;-7.0
GO:1903521;GO:0072536;-4.5;-5.0
GO:0071800;GO:0032603;-3.0;-4.0
GO:0008058;GO:0008086;-6.0;-6.5
GO:1901760;GO:0014911;-4.5;-5.0
GO:0052832;GO:1990489;-6.5;-7.0
GO:1905265;GO:0018243;-2.5;-3.5
GO:0018813;GO:0090301;-5.5;-5.5
GO:0009631;GO:0051457;-3.5;-3.5
GO:0006027;GO:0017024;-5.5;-5.5
GO:0060572;GO:0018294;-4.0;-6.0
GO:0032888;GO:2000030;-2.0;-2.0
GO:0043320;GO:0042676;-3.0;-3.0
GO:0140338;GO:0004168;-3.5;-4.0
GO:0072211;GO:1904204;-4.0;-4.0
GO:0034386;GO:0018555;-3.0;-3.5
GO:0097146;GO:0071354;-4.5;-4.5
GO:0051062;GO:0060585;-6.5;-6.5
GO:0051591;GO:0061545;-3.5;-3.5
GO:0021893;GO:0046152;-2.5;-2.5
GO:0043739;GO:0052623;-3.0;-3.0
GO:0009593;GO:0010880;-3.0;-3.0
GO:0036120;GO:1904026;-3.5;-4.0
GO:0060633;GO:0002839;-2.5;-4.5
GO:1905351;GO:1990685;-3.5;-3.5
GO:0071249;GO:0043601;-4.5;-4.5
GO:0042314;GO:0006550;-5.0;-5.0
GO:0048380;GO:1903638;-3.0;-3.5
GO:0061115;GO:0097691;-4.5;-4.5
GO:0015732;GO:0045929;-3.0;-5.5
GO:0044295;GO:0047856;-4.5;-4.5
GO:0019523;GO:0015169;-4.5;-4.5
GO:0098591;GO:1903985;-5.0;-5.0
GO:1900298;GO:0070426;-2.5;-3.0
GO:0031858;GO:0010991;-6.5;-6.5
GO:0051474;GO:0004500;-3.5;-3.5
GO:0016747;GO:1901243;-4.0;-4.0
GO:0008254;GO:1903670;-6.0;-6.5
GO:0008785;GO:0000338;-5.0;-5.5
GO:1901065;GO:0016032;-3.5;-3.5
GO:0043454;GO:0015809;-3.0;-4.0
GO:0102613;GO:0051300;-4.0;-4.0
GO:0071887;GO:0070088;-4.0;-4.0
GO:0019199;GO:1903782;-5.5;-6.0
GO:0002478;GO:0070963;-4.0;-4.5
GO:0036471;GO:0071478;-1.5;-2.0
GO:2000781;GO:2001043;-1.5;-1.5
GO:0046996;GO:0098849;-3.5;-3.5
GO:0030011;GO:0001744;-2.0;-2.5
GO:0071010;GO:0002037;-5.0;-5.0
GO:0014057;GO:0099182;-6.5;-6.5
GO:2000039;GO:0080121;-3.5;-5.0
GO:0046429;GO:1900468;-5.5;-5.5
GO:0048689;GO:0007158;-2.5;-2.5
GO:0016064;GO:0120221;-4.0;-5.5
GO:0010025;GO:2001164;-4.5;-6.5
GO:0002668;GO:0005766;-7.5;-7.5
GO:0045963;GO:0097660;-7.0;-7.0
GO:0019709;GO:0033539;-3.0;-3.5
GO:0019807;GO:0015947;-4.5;-4.5
GO:0033224;GO:1904143;-5.0;-5.5
GO:0097139;GO:0005309;-4.0;-4.0
GO:0072152;GO:0050929;-4.5;-5.0
GO:0010748;GO:0071661;-3.0;-3.5
GO:0043162;GO:0016199;-4.0;-4.5
GO:1902087;GO:0102830;-4.5;-4.5
GO:2000391;GO:0070610;-3.5;-3.5
GO:0102705;GO:0016998;-4.0;-5.0
GO:0050388;GO:0004661;-2.5;-2.5
GO:0043204;GO:0062034;-3.5;-3.5
GO:0102765;GO:0016102;-5.0;-5.5
GO:0072587;GO:0035539;-5.0;-5.0
GO:0009679;GO:0010596;-6.0;-6.0
GO:1904078;GO:0032389;-5.5;-5.5
GO:0045853;GO:0010473;-6.0;-6.0
GO:0102491;GO:0032084;-6.5;-7.0
GO:0072388;GO:0035623;-4.5;-4.5
GO:0050160;GO:2000843;-5.0;-5.0
GO:0035464;GO:0044335;-2.0;-4.0
GO:0102561;GO:0034322;-3.0;-4.5
GO:0062241;GO:1903497;-5.5;-5.5
GO:0070963;GO:1900775;-5.0;-5.0
GO:1902315;GO:1903499;-2.0;-4.0
GO:0008118;GO:0099613;-5.0;-5.5
GO:0015749;GO:0030625;-5.0;-5.0
GO:0042043;GO:0032539;-4.5;-4.5
GO:0048293;GO:0018623;-5.5;-5.5
GO:0070879;GO:0016543;-3.5;-5.5
GO:0051018;GO:0022009;-4.0;-4.0
GO:1902750;GO:0071860;-6.0;-7.0
GO:0071954;GO:0044365;-3.5;-3.5
GO:0004334;GO:1990724;-4.5;-4.5
GO:0045711;GO:0016544;-5.0;-5.5
GO:0033176;GO:0080075;-5.0;-5.0
GO:1903549;GO:2000143;-2.0;-4.0
GO:0010751;GO:0035934;-4.5;-5.5
GO:0050464;GO:0045698;-5.5;-5.5
GO:0031855;GO:0018267;-5.5;-6.0
GO:0017134;GO:0071265;-4.0;-4.0
GO:1905752;GO:0018268;-4.5;-5.0
GO:0072344;GO:0042635;-2.0;-3.0
GO:0002347;GO:0010231;-2.0;-2.0
GO:0042771;GO:0097371;-4.5;-4.5
GO:0097659;GO:0047184;-6.0;-6.0
GO:0050649;GO:0032497;-5.0;-5.0
GO:0001537;GO:0009211;-6.0;-6.0
GO:0036025;GO:0140443;-5.0;-5.0
GO:0010865;GO:0032730;-3.5;-4.0
GO:0055048;GO:0019621;-3.5;-3.5
GO:1904122;GO:0004810;-7.0;-7.0
GO:0043008;GO:0002929;-2.5;-2.5
GO:0048001;GO:1904942;-5.5;-5.5
GO:0045222;GO:0060969;-3.0;-4.5
GO:0010240;GO:0061470;-7.0;-7.5
GO:2000277;GO:0033673;-2.0;-2.5
GO:0047423;GO:0021802;-6.5;-6.5
GO:0099502;GO:0110028;-1.5;-1.5
GO:0035323;GO:0098810;-4.0;-4.0
GO:0005662;GO:0044322;-1.0;-1.0
GO:1902811;GO:0046819;-3.5;-5.0
GO:0033108;GO:2000310;-1.5;-5.0
GO:1905011;GO:0018457;-4.5;-4.5
GO:0031694;GO:1905054;-6.5;-6.5
GO:0031515;GO:1905079;-7.0;-7.0
GO:0075507;GO:1902655;-4.0;-5.0
GO:0004081;GO:1903376;-7.5;-7.5
GO:0047473;GO:0150116;-5.0;-5.0
GO:0006560;GO:0019478;-0.5;-1.0
GO:1905358;GO:0060967;-1.5;-1.5
GO:0042062;GO:0097675;-6.5;-6.5
GO:0070079;GO:1905003;-3.0;-3.0
GO:0097647;GO:1901058;-3.5;-3.5
GO:0042742;GO:0043749;-4.5;-4.5
GO:0016767;GO:1903682;-5.5;-5.5
GO:0098597;GO:0051753;-5.5;-5.5
GO:1900136;GO:0051339;-1.5;-1.5
GO:0072734;GO:0009813;-4.0;-4.0
GO:0016993;GO:0090705;-4.5;-4.5
GO:1905200;GO:1903119;-3.0;-4.0
GO:0035408;GO:0047876;-6.0;-7.0
GO:0005388;GO:1903413;-5.5;-5.5
GO:0010796;GO:1905798;-3.0;-4.5
GO:0048889;GO:0034693;-4.5;-4.5
GO:0099646;GO:0071751;-5.0;-5.0
GO:1901773;GO:2000886;-2.5;-2.5
GO:0032298;GO:0032736;-1.5;-1.5
GO:0035049;GO:0120106;-3.5;-3.5
GO:2000018;GO:0071545;-4.0;-4.0
GO:1901584;GO:0070507;-5.5;-5.5
GO:0036059;GO:0033511;-4.0;-4.5
GO:0046059;GO:0031114;-5.0;-5.5
GO:2000375;GO:0032225;-2.0;-2.5
GO:1900210;GO:0097367;-4.5;-4.5
GO:0047935;GO:0047480;-3.5;-3.5
GO:1900042;GO:0019559;-4.5;-5.5
GO:0055025;GO:1905243;-4.0;-5.5
GO:0000160;GO:0010220;-2.5;-2.5
GO:0046972;GO:0120212;-6.5;-6.5
GO:1990153;GO:1905680;-3.0;-4.0
GO:1901102;GO:0052415;-2.5;-3.0
GO:0106124;GO:0051000;-4.5;-4.5
GO:0061910;GO:0047945;-5.5;-6.5
GO:0005916;GO:1902330;-4.5;-4.5
GO:0001879;GO:0002231;-0.5;-0.5
GO:0098597;GO:0033343;-3.5;-3.5
GO:0010575;GO:1904757;-2.0;-2.5
GO:0050723;GO:0075203;-3.5;-3.5
GO:1990950;GO:2000112;-2.0;-3.0
GO:0061541;GO:1903471;-3.5;-4.5
GO:0046990;GO:0044248;-5.0;-5.0
GO:0044024;GO:0047259;-3.5;-4.5
GO:1990825;GO:0001573;-5.5;-6.0
GO:0061282;GO:0018096;-4.5;-5.0
GO:0048878;GO:0034773;-4.0;-4.5
GO:0042362;GO:0030850;-3.5;-3.5
GO:0032475;GO:0075026;-3.0;-3.5
GO:0033090;GO:0048502;-5.5;-7.0
GO:0021814;GO:0060853;-2.5;-2.5
GO:0010118;GO:0016158;-3.5;-4.0
GO:0033631;GO:0003876;-4.5;-4.5
GO:0004536;GO:0001706;-3.5;-3.5
GO:0035822;GO:0047040;-4.0;-5.5
GO:0034975;GO:0004467;-4.0;-4.0
GO:0070695;GO:0030168;-2.5;-2.5
GO:0062109;GO:0098846;-5.0;-5.0
GO:0072733;GO:0061141;-4.0;-4.5
GO:0052788;GO:0031346;-5.5;-5.5
GO:0009891;GO:0080135;-1.5;-1.5
GO:0019376;GO:0036005;-3.5;-4.5
GO:0035594;GO:0034200;-3.5;-4.0
GO:0010791;GO:0022416;-3.5;-4.5
GO:2000379;GO:0051028;-3.0;-4.5
GO:0046488;GO:0043751;-5.5;-5.5
GO:0102182;GO:0044375;-5.0;-5.0
GO:0033941;GO:0080067;-4.0;-4.5
GO:0015150;GO:0061692;-5.5;-5.5
GO:1903697;GO:0045140;-6.5;-6.5
GO:0098791;GO:0006489;-4.0;-4.0
GO:0048334;GO:0002627;-2.5;-3.0
GO:0018519;GO:0030305;-3.0;-3.0
GO:0034606;GO:0043244;-3.5;-4.0
GO:1901744;GO:0006166;-1.0;-2.0
GO:0050278;GO:0061554;-4.0;-4.5
GO:0007403;GO:0051043;-3.0;-4.0
GO:0009975;GO:0150177;-4.5;-4.5
GO:0039547;GO:0007105;-4.0;-4.0
GO:0050359;GO:0098865;-6.5;-6.5
GO:0042496;GO:0071744;-5.5;-5.5
GO:0023061;GO:0046533;-3.5;-5.0
GO:0071720;GO:0080059;-5.5;-6.5
GO:0033319;GO:1904285;-3.5;-4.5
GO:0001052;GO:2000546;-7.0;-7.0
GO:0102306;GO:0005253;-4.0;-4.0
GO:0062134;GO:0005870;-5.0;-5.5
GO:0021686;GO:1901067;-3.0;-3.5
GO:0006714;GO:0010410;-2.5;-3.0
GO:1901609;GO:0102501;-5.5;-5.5
GO:0051385;GO:0034718;-4.5;-4.5
GO:0036380;GO:0102225;-3.0;-3.0
GO:0052093;GO:0000312;-4.5;-5.0
GO:0044016;GO:1901507;-8.5;-8.5
GO:0030018;GO:0003424;-3.0;-3.0
GO:0008154;GO:1903266;-3.5;-5.0
GO:0010323;GO:0036372;-3.5;-4.5
GO:0034697;GO:0090436;-3.0;-3.5
GO:0004482;GO:1901737;-5.0;-5.0
GO:1905599;GO:0035099;-3.0;-3.0
GO:1903539;GO:0015385;-6.0;-6.5
GO:1900763;GO:0052817;-6.5;-6.5
GO:0042999;GO:0032944;-2.0;-2.0
GO:0015496;GO:0031953;-6.0;-7.0
GO:1903016;GO:1901251;-2.5;-3.5
GO:1904589;GO:0097042;-5.0;-6.0
GO:0080054;GO:1990529;-5.5;-5.5
GO:0030338;GO:0046637;-6.0;-6.5
GO:0060583;GO:0102504;-5.0;-5.0
GO:0080075;GO:0097683;-4.0;-4.0
GO:0010202;GO:0090585;-5.5;-6.0
GO:0001976;GO:0090605;-3.0;-3.5
GO:0042277;GO:1902606;-4.5;-5.0
GO:0071195;GO:0099525;-5.0;-5.5
GO:0099145;GO:0016616;-3.5;-3.5
GO:0019905;GO:0036443;-3.5;-3.5
GO:0021627;GO:0060957;-2.5;-2.5
GO:0004831;GO:2000458;-5.0;-5.0
GO:0038017;GO:0004313;-5.5;-6.0
GO:0009262;GO:0010904;-3.0;-4.0
GO:0006430;GO:0004037;-6.0;-6.0
GO:0072685;GO:1905049;-4.0;-6.0
GO:0006936;GO:0072051;-2.0;-2.5
GO:0017015;GO:0048014;-2.5;-3.0
GO:0102969;GO:0032833;-5.5;-5.5
GO:0089716;GO:0004665;-4.5;-4.5
GO:0009982;GO:0001154;-4.0;-4.0
GO:0018996;GO:1903620;-3.5;-3.5
GO:0031483;GO:0051301;-3.0;-3.0
GO:0001171;GO:0046112;-1.5;-1.5
GO:0090519;GO:0035893;-3.5;-3.5
GO:0062046;GO:0010672;-4.0;-4.0
GO:0042244;GO:0044556;-3.0;-3.0
GO:0033024;GO:0005581;-4.0;-4.0
